Time,Encoder,Drag,Pitch,Roll,Heave
Seconds,Meters,Newtons,Degrees,Degrees,mm
0.0000,0.0060728862,-0.3934750782,4.1916773031,0.2474417454,-1.1887653554
0.0100,0.0060728862,-0.9395294055,4.1916773031,0.2962984987,-0.1381747511
0.0200,0.0060728862,-0.2292557878,4.1916773031,0.2767557974,-0.8635825534
0.0300,0.0060728862,-0.2816447639,4.1819755203,0.2865271481,-0.0131044385
0.0400,0.0060728862,-0.1244778357,4.2013790860,0.3549266025,-0.1131606886
0.0500,0.0060728862,-0.1960089376,4.2401862173,0.3549266025,-1.5139481537
0.0600,0.0060728862,-0.1254853160,4.2013790860,0.2962984987,-1.2888216014
0.0700,0.0060728862,0.1666839735,4.2401862173,0.2572130961,1.0374862089
0.0800,0.0060728862,-0.4639986998,4.2013790860,0.2376703947,-0.6134419340
0.0900,0.0060728862,-0.1416050010,4.2498880002,0.2474417454,-1.3138356629
0.1000,0.0060728862,0.1314221627,4.2207826517,0.2474417454,-0.7134981820
0.1100,0.0060728862,-0.1345526388,4.2110808688,0.2572130961,-1.6890465820
0.1200,0.0060728862,-0.4398191724,4.2692915658,0.3353839012,-0.8635825534
0.1300,0.0060728862,-0.5607168094,4.2013790860,0.3842406543,-0.2632450631
0.1400,0.0060728862,-0.1103731114,4.2013790860,0.3744693037,-0.5133856856
0.1500,0.0060728862,-0.5012754712,4.1334666059,0.3158412000,-1.5389622149
0.1600,0.0060728862,-0.3148916141,4.1625719545,0.2767557974,-0.1631888135
0.1700,0.0060728862,-0.2060837407,4.2013790860,0.2962984987,-0.9386247388
0.1800,0.0060728862,-0.5194101168,4.2110808688,0.2376703947,-1.6140043986
0.1900,0.0060728862,0.0649284623,4.2013790860,0.2572130961,-0.1631888135
0.2000,0.0060728862,-0.4327668102,4.1528701717,0.2278990441,-0.9136106770
0.2100,0.0060728862,-0.5435896442,4.2401862173,0.3060698494,-0.4883716234
0.2200,0.0060728862,-0.6926967299,4.2110808688,0.3158412000,-0.7134981820
0.2300,0.0060728862,-0.0035801987,4.1916773031,0.2865271481,-0.5634138098
0.2400,0.0060728862,-0.0882085446,4.2304844345,0.3549266025,-1.3388497243
0.2500,0.0060728862,-0.2594801971,4.1625719545,0.3060698494,0.3871205655
0.2600,0.0060728862,-0.5889262581,4.2304844345,0.3256125506,-1.0887091090
0.2700,0.0060728862,-0.8800880673,4.1819755203,0.2474417454,-0.5884278719
0.2800,0.0060728862,-0.1587321662,4.2595897830,0.2474417454,-1.4639200311
0.2900,0.0060728862,-0.2342931894,4.1916773031,0.2181276934,-0.3382872501
0.3000,0.0060728862,0.0568686199,4.2013790860,0.2376703947,-0.4883716234
0.3100,0.0060728862,-0.4730660226,4.1916773031,0.2572130961,-0.1631888135
0.3200,0.0060728862,-0.4267219284,4.2110808688,0.2962984987,-0.9386247388
0.3300,0.0060728862,-0.2927270473,4.1916773031,0.3744693037,-1.7640887653
0.3400,0.0060728862,-0.2604876774,4.1819755203,0.3549266025,-0.6134419340
0.3500,0.0060728862,0.0478012971,4.1916773031,0.3158412000,-0.9886528623
0.3600,0.0060728862,-0.0035801987,4.1528701717,0.2767557974,-0.7134981820
0.3700,0.0060728862,-0.1929864967,4.2207826517,0.1888136413,-0.0131044385
0.3800,0.0060728862,-0.2695550002,4.1431683888,0.2376703947,0.2870643140
0.3900,0.0060728862,-0.4912006681,4.2304844345,0.2572130961,-0.0131044385
0.4000,0.0060728862,-0.2473904334,4.1916773031,0.2767557974,-0.3883153746
0.4100,0.0060728862,-0.7702727137,4.2110808688,0.2669844468,-0.5383997477
0.4200,0.0060728862,-0.5335148411,4.2110808688,0.3256125506,-1.5889903374
0.4300,0.0060728862,-0.2504128743,4.2110808688,0.3060698494,-0.5133856856
0.4400,0.0060728862,-0.3803778342,4.2304844345,0.3158412000,-0.6634700580
0.4500,0.0060728862,-0.4367967314,4.1819755203,0.2962984987,-1.4138919085
0.4600,0.0060728862,-0.1758593315,4.2110808688,0.2865271481,0.8623877650
0.4700,0.0060728862,-0.4116097237,4.1722737374,0.2962984987,-0.6134419340
