Time,Encoder,Drag,Pitch,Roll,Heave
Seconds,Meters,Newtons,Degrees,Degrees,mm
0.0000,0.0013802014,0.1394820052,4.5797486132,0.2572130961,-0.1178114514
0.0100,0.0013802014,0.0085095650,4.6573628742,0.2572130961,-0.2678957865
0.0200,0.0013802014,0.0276516909,4.5991521785,0.2865271481,-0.2678957865
0.0300,0.0013802014,-0.2050762604,4.6088539611,0.2474417454,-0.6180925654
0.0400,0.0013802014,-0.6302329507,4.6282575263,0.2572130961,-0.8432190639
0.0500,0.0013802014,-0.1778742921,4.6476610916,0.2669844468,-0.1178114514
0.0600,0.0013802014,0.0467938168,4.6088539611,0.2962984987,-0.9432752848
0.0700,0.0013802014,-0.1536947647,4.5797486132,0.2767557974,-0.1928536191
0.0800,0.0013802014,0.0236217697,4.5894503958,0.2474417454,-1.4685704390
0.0900,0.0013802014,-0.0589916157,4.6282575263,0.2865271481,0.1323291089
0.1000,0.0013802014,-0.2917195670,4.6379593090,0.2962984987,-0.5430503989
0.1100,0.0013802014,-0.6523975175,4.6282575263,0.2962984987,0.1573431650
0.1200,0.0013802014,0.0407489349,4.6185557437,0.2962984987,-0.4429941765
0.1300,0.0013802014,-0.4529164164,4.6185557437,0.2572130961,-0.6431066209
0.1400,0.0013802014,0.2009383040,4.6282575263,0.2474417454,0.1823572212
0.1500,0.0013802014,-0.1536947647,4.6088539611,0.2572130961,-0.4680082321
0.1600,0.0013802014,-0.3400786218,4.6864682220,0.2865271481,0.0322728845
0.1700,0.0013802014,-0.2816447639,4.6185557437,0.2669844468,-1.6686828762
0.1800,0.0013802014,-0.1244778357,4.5797486132,0.2181276934,-0.3929660652
0.1900,0.0013802014,0.2523197998,4.6379593090,0.2962984987,-1.6436688216
0.2000,0.0013802014,-0.3360487006,4.6379593090,0.3451552519,-0.3429379538
0.2100,0.0013802014,-0.3370561809,4.6573628742,0.2962984987,-0.7681768979
0.2200,0.0013802014,-0.1234703554,4.6185557437,0.3060698494,-0.9182612296
0.2300,0.0013802014,-0.4982530303,4.6379593090,0.2669844468,-0.2678957865
0.2400,0.0013802014,-0.2494053940,4.6185557437,0.2572130961,-1.3935282747
0.2500,0.0013802014,-0.1375750797,4.6185557437,0.2865271481,0.0322728845
