Time,Encoder,Drag,Pitch,Roll,Heave
Seconds,Meters,Newtons,Degrees,Degrees,mm
0.0000,0.0016562417,0.1441613522,3.7356935031,0.4917255106,-0.6609829230
0.0100,0.0016562417,-0.4170051798,3.7939042016,0.5796676653,-0.9111235868
0.0200,0.0016562417,0.1109145020,3.7647988524,0.5112682117,-0.1607015891
0.0300,0.0016562417,0.0544956047,3.7550970693,0.4330974072,-0.7860532552
0.0400,0.0016562417,0.1592735568,3.7647988524,0.3744693037,0.0894390811
0.0500,0.0016562417,0.2247597769,3.7647988524,0.2669844468,-0.4108422571
0.0600,0.0016562417,0.0101664711,3.7745006355,0.3158412000,0.1644812826
0.0700,0.0016562417,0.6710735537,3.7745006355,0.2865271481,-0.8610954542
0.0800,0.0016562417,0.3849491460,3.8036059847,0.3646979531,-1.8116299583
0.0900,0.0016562417,0.0464357622,3.7939042016,0.3940120049,-0.1106734552
0.1000,0.0016562417,0.2046101707,3.7647988524,0.5112682117,-1.5364752366
0.1100,0.0016562417,-0.2265914014,3.8327113339,0.6382957681,-0.3608141237
0.1200,0.0016562417,-0.1046862841,3.8230095508,0.6871525204,-1.4614330394
0.1300,0.0016562417,0.0252786757,3.7842024186,0.6187530672,-0.7860532552
0.1400,0.0016562417,-0.2124866771,3.7842024186,0.5308109127,-0.0356312542
0.1500,0.0016562417,0.1431538719,3.7550970693,0.4135547061,-0.5108985238
0.1600,0.0016562417,0.4111436340,3.7842024186,0.4135547061,-0.1106734552
0.1700,0.0016562417,-0.0603571505,3.7453952862,0.3549266025,-0.4608703905
0.1800,0.0016562417,0.0454282819,3.7842024186,0.3353839012,-0.0356312542
0.1900,0.0016562417,-0.1449854964,3.7939042016,0.3256125506,-0.4608703905
0.2000,0.0016562417,-0.1681575435,3.8036059847,0.3353839012,-1.2613205124
0.2100,0.0016562417,0.1572585962,3.7453952862,0.3940120049,-1.0612079840
0.2200,0.0016562417,-0.3505114794,3.7745006355,0.4135547061,-1.3113486443
0.2300,0.0016562417,-0.2215539999,3.7745006355,0.4721828095,-0.8861095205
0.2400,0.0016562417,-0.6527555721,3.7550970693,0.5014968611,-0.9861657855
0.2500,0.0016562417,0.0152038727,3.7259917200,0.5112682117,-1.4114049078
0.2600,0.0016562417,-0.2124866771,3.7842024186,0.5405822632,-0.7110110560
0.2700,0.0016562417,-0.1691650238,3.8036059847,0.5308109127,-1.1112361162
0.2800,0.0016562417,0.0031141090,3.7356935031,0.4917255106,0.9149033082
0.2900,0.0016562417,0.1532286750,3.7745006355,0.5112682117,-0.1356875222
0.3000,0.0016562417,0.2761412726,3.7259917200,0.4917255106,-1.6115174337
0.3100,0.0016562417,0.0293085970,3.7939042016,0.4624114589,-0.9611517193
0.3200,0.0016562417,0.0978172580,3.7647988524,0.4037833555,-1.3613767760
0.3300,0.0016562417,-0.2165165984,3.8230095508,0.3646979531,-0.3608141237
0.3400,0.0016562417,-0.1218134493,3.7842024186,0.2962984987,0.8398611048
0.3500,0.0016562417,0.2358420603,3.7162899369,0.2474417454,-1.1612642484
0.3600,0.0016562417,0.1189743445,3.8230095508,0.3060698494,0.8148470370
0.3700,0.0016562417,0.1995727692,3.7647988524,0.3549266025,-1.2363064464
0.3800,0.0016562417,-0.0764768354,3.7939042016,0.5210395622,-0.7610391888
0.3900,0.0016562417,-0.3867807705,3.7745006355,0.6578384691,-0.2357437897
0.4000,0.0016562417,-0.0543122686,3.8036059847,0.6969238708,-0.9611517193
0.4100,0.0016562417,-0.5308504547,3.7453952862,0.6969238708,-0.3608141237
0.4200,0.0016562417,0.2791637136,3.7647988524,0.6089817167,-0.3608141237
0.4300,0.0016562417,0.4171885159,3.7453952862,0.5112682117,-0.3858281904
0.4400,0.0016562417,0.0555030850,3.7550970693,0.3744693037,-0.3608141237
0.4500,0.0016562417,-0.6598079342,3.7647988524,0.2376703947,-0.8861095205
0.4600,0.0016562417,-0.0976339219,3.7453952862,0.1888136413,-0.5859407235
0.4700,0.0016562417,0.0242711954,3.7939042016,0.2474417454,-0.5108985238
0.4800,0.0016562417,0.3375975715,3.7356935031,0.2669844468,-0.0106171872
0.4900,0.0016562417,-0.0049457335,3.8036059847,0.4330974072,0.2895516189
0.5000,0.0016562417,0.1562511159,3.7647988524,0.5210395622,-0.4608703905
0.5100,0.0016562417,0.0162113530,3.8036059847,0.5894390158,-0.1857156560
0.5200,0.0016562417,-0.1067012447,3.7842024186,0.6773811700,-1.2112923804
0.5300,0.0016562417,0.1532286750,3.8036059847,0.6480671186,-0.0356312542
0.5400,0.0016562417,-0.1973744725,3.7647988524,0.5405822632,-0.8110673215
0.5500,0.0016562417,0.0504656835,3.7647988524,0.4233260567,0.4146219557
0.5600,0.0016562417,0.2106550526,3.7356935031,0.3646979531,-1.3863908419
0.5700,0.0016562417,0.0434133213,3.7647988524,0.3549266025,-0.4358563238
0.5800,0.0016562417,-0.1429705358,3.7842024186,0.4330974072,-0.9111235868
0.5900,0.0016562417,-0.1208059690,3.7745006355,0.4526401084,-1.0111798517
0.6000,0.0016562417,0.0232637151,3.8036059847,0.4526401084,-0.1857156560
0.6100,0.0016562417,0.1733782811,3.8230095508,0.5112682117,-0.5859407235
0.6200,0.0016562417,0.2096475723,3.7745006355,0.4233260567,-0.6609829230
0.6300,0.0016562417,0.0937873367,3.7745006355,0.4037833555,-0.4358563238
0.6400,0.0016562417,-0.1349106933,3.7453952862,0.3353839012,-1.7115736962
0.6500,0.0016562417,-0.2195390393,3.7842024186,0.3842406543,0.7898329693
0.6600,0.0016562417,-0.4925662030,3.7259917200,0.3549266025,-1.5614893024
0.6700,0.0016562417,0.4312932402,3.7550970693,0.5210395622,-1.1612642484
0.6800,0.0016562417,0.0081515105,3.7939042016,0.5601249643,-0.2107297229
0.6900,0.0016562417,-0.3253244717,3.8230095508,0.6871525204,-1.1112361162
0.7000,0.0016562417,0.2267747375,3.7842024186,0.6480671186,-0.1356875222
0.7100,0.0016562417,0.0293085970,3.7550970693,0.5894390158,-0.4858844571
0.7200,0.0016562417,0.0615479669,3.7453952862,0.5014968611,-0.4108422571
0.7300,0.0016562417,-0.0109906154,3.7745006355,0.3744693037,-0.9111235868
0.7400,0.0016562417,-0.4552894315,3.7162899369,0.2181276934,-0.8610954542
0.7500,0.0016562417,0.0907648958,3.7162899369,0.0715574325,-1.0111798517
0.7600,0.0016562417,0.0071440302,3.7453952862,0.1497282385,-0.4358563238
0.7700,0.0016562417,0.1199818248,3.7550970693,0.2572130961,-0.6859969895
0.7800,0.0016562417,0.2761412726,3.8036059847,0.4819541600,-1.0111798517
0.7900,0.0016562417,-0.1359181737,3.7745006355,0.6676098195,-0.5609266569
0.8000,0.0016562417,0.0010991483,3.7745006355,0.7848660245,-0.6109547900
0.8100,0.0016562417,0.0021066286,3.8036059847,0.8337227764,-0.1106734552
0.8200,0.0016562417,0.1502062340,3.8036059847,0.7457806230,-0.8360813879
0.8300,0.0016562417,-0.0271103003,3.7453952862,0.5405822632,-0.5108985238
0.8400,0.0016562417,-0.2880477003,3.7939042016,0.3744693037,-1.1112361162
0.8500,0.0016562417,0.1320715885,3.6871845876,0.1985849920,-0.6109547900
0.8600,0.0016562417,0.1401314310,3.7745006355,0.1594995892,-0.0356312542
0.8700,0.0016562417,-0.2618532123,3.7550970693,0.1985849920,-1.1862783144
0.8800,0.0016562417,-0.0573347096,3.7356935031,0.2767557974,0.7898329693
0.8900,0.0016562417,-0.1580827404,3.8036059847,0.4624114589,-1.5614893024
0.9000,0.0016562417,0.3456574139,3.8133077678,0.5894390158,0.0143968799
0.9100,0.0016562417,0.2428944224,3.8036059847,0.6578384691,-0.3608141237
0.9200,0.0016562417,0.0494582032,3.8133077678,0.6285244177,-0.9111235868
0.9300,0.0016562417,-0.0150205366,3.7842024186,0.5503536137,-0.3608141237
0.9400,0.0016562417,-0.1762173860,3.7550970693,0.3940120049,-0.2857719234
0.9500,0.0016562417,-0.0936040007,3.7647988524,0.3842406543,0.2395234843
0.9600,0.0016562417,-0.0744618748,3.7550970693,0.3744693037,-0.2607578566
0.9700,0.0016562417,0.2197223753,3.7842024186,0.4037833555,-0.4108422571
0.9800,0.0016562417,0.0182263136,3.7647988524,0.4917255106,-0.3608141237
0.9900,0.0016562417,0.0474432425,3.8036059847,0.5601249643,-0.0856593882
1.0000,0.0016562417,0.1481912734,3.7939042016,0.6089817167,-1.0361939178
1.0100,0.0016562417,0.1431538719,3.7453952862,0.4917255106,-1.1112361162
1.0200,0.0016562417,-0.0502823474,3.8036059847,0.4428687578,-0.1356875222
1.0300,0.0016562417,-0.1046862841,3.7842024186,0.3060698494,-0.1356875222
1.0400,0.0016562417,-0.5439476987,3.7939042016,0.2181276934,-1.4614330394
1.0500,0.0016562417,-0.3525264400,3.8230095508,0.1985849920,-1.2863345783
1.0600,0.0016562417,0.3990538703,3.8036059847,0.3451552519,-0.1356875222
1.0700,0.0016562417,0.1602810371,3.7842024186,0.4917255106,-0.7110110560
1.0800,0.0016562417,0.2348345800,3.8133077678,0.6480671186,-0.0606453212
1.0900,0.0016562417,0.2025952101,3.7647988524,0.7750946742,-0.7110110560
1.1000,0.0016562417,0.6005499321,3.7842024186,0.8141800757,-0.7110110560
1.1100,0.0016562417,-0.2981225034,3.7259917200,0.6871525204,-0.6109547900
1.1200,0.0016562417,-0.2729354957,3.7842024186,0.5405822632,-0.1857156560
1.1300,0.0016562417,0.3920015081,3.7647988524,0.3451552519,-0.3608141237
1.1400,0.0016562417,-0.2497634485,3.6774828044,0.1008714848,-0.4608703905
1.1500,0.0016562417,0.4393530827,3.7259917200,0.0227006786,-0.5359125904
1.1600,0.0016562417,0.1078920611,3.7647988524,0.1008714848,0.1644812826
1.1700,0.0016562417,0.2177074147,3.8327113339,0.3256125506,-0.1106734552
1.1800,0.0016562417,0.2146849738,3.7550970693,0.4819541600,-1.2613205124
1.1900,0.0016562417,-0.0210654185,3.8036059847,0.7066952213,-1.7115736962
1.2000,0.0016562417,-0.1218134493,3.8036059847,0.8239514261,-0.5108985238
1.2100,0.0016562417,-0.0925965204,3.8133077678,0.8141800757,-0.5609266569
1.2200,0.0016562417,0.0101664711,3.7550970693,0.7164665717,-0.4358563238
1.2300,0.0016562417,0.1663259190,3.7453952862,0.5210395622,-1.7365877617
1.2400,0.0016562417,-0.0543122686,3.7647988524,0.4037833555,-0.2357437897
1.2500,0.0016562417,0.1028546595,3.6871845876,0.2278990441,-1.4114049078
1.2600,0.0016562417,-0.2820028184,3.8133077678,0.2767557974,0.2145094171
1.2700,0.0016562417,0.0595330062,3.7550970693,0.1985849920,-1.0111798517
1.2800,0.0016562417,0.2005802495,3.7939042016,0.2865271481,-1.0862220501
1.2900,0.0016562417,-0.1500228980,3.7939042016,0.3646979531,-1.2863345783
1.3000,0.0016562417,0.1481912734,3.8133077678,0.3549266025,-0.6609829230
1.3100,0.0016562417,-0.0563272293,3.7842024186,0.5210395622,-0.1607015891
1.3200,0.0016562417,-0.1621126617,3.8036059847,0.6187530672,-1.0612079840
1.3300,0.0016562417,0.0283011167,3.7842024186,0.6676098195,0.4146219557
1.3400,0.0016562417,0.2156924541,3.7453952862,0.5698963148,0.2395234843
1.3500,0.0016562417,0.1058771005,3.7647988524,0.5698963148,-0.8861095205
1.3600,0.0016562417,0.0575180456,3.7259917200,0.4330974072,-0.4608703905
1.3700,0.0016562417,-0.1026713235,3.7842024186,0.4917255106,-0.4358563238
1.3800,0.0016562417,0.1280416672,3.8036059847,0.4819541600,0.9649314440
1.3900,0.0016562417,-0.0976339219,3.8230095508,0.5405822632,-1.4864471052
1.4000,0.0016562417,-0.2265914014,3.7647988524,0.4428687578,0.9399173761
1.4100,0.0016562417,-0.1550602995,3.7356935031,0.2962984987,-0.7610391888
1.4200,0.0016562417,0.0978172580,3.7939042016,0.2572130961,-1.0361939178
1.4300,0.0016562417,0.2217373360,3.7842024186,0.1594995892,-0.5359125904
1.4400,0.0016562417,-0.2477484879,3.7259917200,0.1594995892,-0.1857156560
1.4500,0.0016562417,-0.2537933698,3.7745006355,0.2767557974,-0.4608703905
1.4600,0.0016562417,-0.5731646277,3.8133077678,0.5308109127,-0.6609829230
1.4700,0.0016562417,-0.3767059675,3.7939042016,0.7262379221,-0.3608141237
1.4800,0.0016562417,0.4121511143,3.8036059847,0.8825795282,-1.1362501823
1.4900,0.0016562417,0.2217373360,3.8036059847,0.9021222288,-0.4608703905
1.5000,0.0016562417,-0.0069606941,3.8036059847,0.7946373749,-1.0111798517
1.5100,0.0016562417,-0.5248055728,3.7259917200,0.5112682117,-0.1857156560
1.5200,0.0016562417,-0.0492748671,3.7842024186,0.3256125506,-1.2863345783
1.5300,0.0016562417,0.4484204054,3.7550970693,0.1594995892,-0.2607578566
1.5400,0.0016562417,0.5673030819,3.7842024186,0.0520147310,-1.1362501823
1.5500,0.0016562417,-0.1369256540,3.7745006355,0.0520147310,-0.4608703905
1.5600,0.0016562417,-0.5479776199,3.8521149000,0.1790422906,-0.6109547900
