Time,Encoder,Drag,Pitch,Roll,Heave
Seconds,Meters,Newtons,Degrees,Degrees,mm
0.0000,0.0013802014,0.1872508062,3.7162899369,0.6969238708,-0.7610391888
0.0100,0.0013802014,-0.1331279320,3.7550970693,0.5698963148,-0.3608141237
0.0200,0.0013802014,0.0915401768,3.7259917200,0.4330974072,-1.2863345783
0.0300,0.0013802014,0.1610563181,3.6871845876,0.3744693037,0.5396922930
0.0400,0.0013802014,0.1691161606,3.7647988524,0.2767557974,0.4396360231
0.0500,0.0013802014,0.1882582865,3.7745006355,0.2865271481,-0.5359125904
0.0600,0.0013802014,-0.6076511575,3.7647988524,0.2767557974,0.3395797535
0.0700,0.0013802014,-0.6086586378,3.7647988524,0.3549266025,0.0894390811
0.0800,0.0013802014,0.0310913583,3.8133077678,0.4526401084,-0.1857156560
0.0900,0.0013802014,0.3031110417,3.7842024186,0.5210395622,0.1644812826
0.1000,0.0013802014,0.4209862378,3.8036059847,0.5503536137,-0.1857156560
0.1100,0.0013802014,-0.1361503730,3.8133077678,0.5210395622,-0.0606453212
0.1200,0.0013802014,-0.4746637567,3.7842024186,0.4721828095,-1.2863345783
0.1300,0.0013802014,0.0965775784,3.7162899369,0.4233260567,0.0894390811
0.1400,0.0013802014,-0.0736865938,3.7162899369,0.3940120049,0.5396922930
0.1500,0.0013802014,-0.0444696649,3.7356935031,0.4526401084,-0.2607578566
0.1600,0.0013802014,-0.2338759629,3.7065881538,0.5112682117,0.4646500905
0.1700,0.0013802014,-0.3729082455,3.7745006355,0.4917255106,-0.5108985238
0.1800,0.0013802014,-0.2076814749,3.7356935031,0.5014968611,0.3395797535
0.1900,0.0013802014,-0.1432027351,3.7550970693,0.5210395622,0.1894953498
0.2000,0.0013802014,0.3434102540,3.7453952862,0.4135547061,0.8898892404
0.2100,0.0013802014,-0.1663747822,3.7842024186,0.3158412000,-0.6609829230
0.2200,0.0013802014,0.1519889954,3.7939042016,0.3256125506,-1.1862783144
0.2300,0.0013802014,-0.6963094246,3.7842024186,0.2767557974,-0.1106734552
0.2400,0.0013802014,-0.1845094278,3.8230095508,0.3646979531,-0.0106171872
0.2500,0.0013802014,0.0411661614,3.8036059847,0.5405822632,0.0894390811
0.2600,0.0013802014,0.3192307266,3.7259917200,0.5405822632,0.4146219557
0.2700,0.0013802014,0.4340834818,3.8133077678,0.6285244177,0.8398611048
