Time,Encoder,Drag,Pitch,Roll,Heave
Seconds,Meters,Newtons,Degrees,Degrees,mm
0.0000,0.0008281208,-0.2070912210,4.6282575263,0.3060698494,-0.3183455605
0.0100,0.0008281208,-0.2312707485,4.6282575263,0.3353839012,-1.4689920711
0.0200,0.0008281208,0.0659359426,4.6379593090,0.2962984987,0.1819355456
0.0300,0.0008281208,-0.4176546056,4.5991521785,0.2572130961,1.1324696714
0.0400,0.0008281208,-0.3612357083,4.5894503958,0.2181276934,0.7322447724
0.0500,0.0008281208,-0.2151510635,4.6379593090,0.2376703947,-0.4434158357
0.0600,0.0008281208,-0.4045573616,4.5797486132,0.2669844468,0.4821042135
0.0700,0.0008281208,0.1465343673,4.6282575263,0.2669844468,-0.1682612296
0.0800,0.0008281208,0.0981753125,4.6282575263,0.3060698494,0.2569777123
0.0900,0.0008281208,0.0860855488,4.6573628742,0.3060698494,-0.5434720554
0.1000,0.0008281208,-0.4539238967,4.6282575263,0.3744693037,1.4576524059
0.1100,0.0008281208,-0.5264624789,4.6185557437,0.3256125506,-0.6685423295
0.1200,0.0008281208,0.0790331866,4.6476610916,0.3256125506,0.8072869406
0.1300,0.0008281208,-0.0821636628,4.6185557437,0.2572130961,0.5571463809
0.1400,0.0008281208,0.1273922415,4.6379593090,0.2376703947,1.3325821230
0.1500,0.0008281208,0.0810481473,4.5894503958,0.2278990441,-0.6185142199
0.1600,0.0008281208,-0.3481384643,4.6185557437,0.1888136413,0.0068371574
0.1700,0.0008281208,-0.5617242897,4.6282575263,0.2474417454,-0.2933315054
0.1800,0.0008281208,-0.1305227176,4.6185557437,0.2474417454,-0.2182893400
0.1900,0.0008281208,0.0830631079,4.6282575263,0.3353839012,-0.8936688216
0.2000,0.0008281208,0.0870930291,4.5894503958,0.2767557974,-0.5434720554
0.2100,0.0008281208,0.0357115334,4.6088539611,0.3158412000,0.3820479905
0.2200,0.0008281208,-0.2846672048,4.5991521785,0.3158412000,-0.3183455605
0.2300,0.0008281208,-0.1798892527,4.6379593090,0.3256125506,0.0568652682
0.2400,0.0008281208,-0.1667920087,4.6088539611,0.2767557974,0.3570339348
0.2500,0.0008281208,0.1193323990,4.6282575263,0.1888136413,1.2325258970
0.2600,0.0008281208,-0.1526872844,4.5894503958,0.2181276934,-0.5684861103
