Time,Encoder,Drag,Pitch,Roll,Heave
Seconds,Meters,Newtons,Degrees,Degrees,mm
0.0000,-0.0303644312,0.7164101676,3.7550970693,0.3940120049,0.2895516189
0.0100,-0.0303644312,0.2590141074,3.7745006355,0.4526401084,-0.0856593882
0.0200,-0.0303644312,-0.0150205366,3.7647988524,0.4428687578,-0.0856593882
0.0300,-0.0303644312,0.1270341869,3.8327113339,0.4917255106,-0.8610954542
0.0400,-0.0303644312,-0.4492445497,3.8133077678,0.5112682117,-1.6615455650
0.0500,-0.0303644312,0.2922609576,3.7745006355,0.4721828095,-1.1612642484
0.0600,-0.0303644312,-0.0200579381,3.7842024186,0.5014968611,-0.7360251224
0.0700,-0.0303644312,0.3406200124,3.8230095508,0.5014968611,0.3145656862
0.0800,-0.0303644312,-0.1278583312,3.7453952862,0.4624114589,-0.2607578566
0.0900,-0.0303644312,-0.2598382516,3.8036059847,0.4135547061,-0.8110673215
0.1000,-0.0303644312,0.0041215893,3.7745006355,0.4330974072,-0.4108422571
0.1100,-0.0303644312,0.4101361537,3.8133077678,0.4624114589,-0.7610391888
0.1200,-0.0303644312,0.0726302503,3.8036059847,0.4917255106,0.9149033082
0.1300,-0.0303644312,-0.0472599065,3.7647988524,0.4428687578,-0.7110110560
0.1400,-0.0303644312,0.0091589908,3.8230095508,0.5014968611,-0.8110673215
0.1500,-0.0303644312,-0.0623721111,3.7550970693,0.4526401084,-0.3608141237
0.1600,-0.0303644312,-0.3071898261,3.8036059847,0.5014968611,-1.4864471052
0.1700,-0.0303644312,0.1673333993,3.7842024186,0.4721828095,-1.4864471052
0.1800,-0.0303644312,0.4987944209,3.7939042016,0.4428687578,-0.0856593882
0.1900,-0.0303644312,0.0192337939,3.7939042016,0.4624114589,-0.4108422571
0.2000,-0.0303644312,-0.5520075412,3.7939042016,0.4037833555,0.0394109469
0.2100,-0.0303644312,-0.0240878594,3.7939042016,0.4721828095,-0.6859969895
0.2200,-0.0303644312,0.2126700132,3.7745006355,0.4526401084,-1.9867284162
0.2300,-0.0303644312,0.0847200140,3.8036059847,0.4917255106,-0.3358000570
0.2400,-0.0303644312,0.1562511159,3.7647988524,0.4428687578,-0.9361376530
0.2500,-0.0303644312,-0.2628606926,3.8036059847,0.4917255106,-0.8360813879
0.2600,-0.0303644312,0.2106550526,3.7745006355,0.4624114589,-0.4358563238
0.2700,-0.0303644312,0.1622959977,3.7939042016,0.4721828095,-0.1857156560
0.2800,-0.0303644312,0.3980463900,3.8036059847,0.4526401084,-1.1612642484
0.2900,-0.0303644312,-0.2034193543,3.7842024186,0.4330974072,0.0394109469
0.3000,-0.0303644312,0.2116625329,3.7453952862,0.4526401084,0.0644250140
0.3100,-0.0303644312,-0.3021524246,3.7647988524,0.4624114589,-0.3608141237
0.3200,-0.0303644312,-0.0029307729,3.7647988524,0.4428687578,-1.7616018273
