Time,Encoder,Drag,Pitch,Roll,Heave
Seconds,Meters,Newtons,Degrees,Degrees,mm
0.0000,0.0060728862,0.2220953905,4.1916773031,0.2962984987,-0.7385122439
0.0100,0.0060728862,-0.4307518496,4.2013790860,0.2572130961,-1.6640325209
0.0200,0.0060728862,-0.2161585438,4.1819755203,0.2865271481,-1.1137231706
0.0300,0.0060728862,-0.0992908280,4.2207826517,0.2865271481,-0.6384559960
0.0400,0.0060728862,-0.0952609068,4.1819755203,0.2767557974,0.0619377494
0.0500,0.0060728862,-0.0589916157,4.1916773031,0.2767557974,-0.4383434991
0.0600,0.0060728862,-0.3289963384,4.1916773031,0.2572130961,0.5121908804
0.0700,0.0060728862,-0.5415746836,4.1819755203,0.2767557974,-1.1137231706
0.0800,0.0060728862,-0.3068317716,4.2013790860,0.3158412000,-0.2882591255
0.0900,0.0060728862,-0.0751113006,4.1819755203,0.2962984987,-1.4389059698
0.1000,0.0060728862,-0.0932459462,4.2401862173,0.2962984987,-0.8135544297
0.1100,0.0060728862,-0.2685475199,4.1916773031,0.2767557974,-0.4133294369
0.1200,0.0060728862,-0.2806372836,4.2304844345,0.2865271481,-0.8135544297
0.1300,0.0060728862,-0.5425821639,4.2110808688,0.2767557974,-1.3138356629
0.1400,0.0060728862,0.1747438160,4.1819755203,0.2767557974,-0.3883153746
0.1500,0.0060728862,0.0407489349,4.1916773031,0.2865271481,-0.9886528623
0.1600,0.0060728862,0.1042201944,4.2304844345,0.3060698494,-0.9886528623
0.1700,0.0060728862,-0.4821333453,4.2013790860,0.2669844468,0.1119658747
0.1800,0.0060728862,-0.1516798041,4.1625719545,0.2767557974,-0.7885403678
0.1900,0.0060728862,-0.4226920071,4.2013790860,0.2572130961,-1.4389059698
0.2000,0.0060728862,-0.3793703538,4.2013790860,0.2865271481,-1.7640887653
0.2100,0.0060728862,-0.3038093307,4.2207826517,0.2962984987,-0.4133294369
0.2200,0.0060728862,-0.0801487021,4.2401862173,0.3060698494,0.7623315118
0.2300,0.0060728862,-0.4579538179,4.2207826517,0.3353839012,-0.8135544297
0.2400,0.0060728862,-0.5012754712,4.2304844345,0.2865271481,-1.2137794169
0.2500,0.0060728862,-0.1819042133,4.2110808688,0.3256125506,0.1369799374
0.2600,0.0060728862,-0.3380636612,4.1819755203,0.2669844468,-1.0887091090
0.2700,0.0060728862,-0.1980238983,4.2013790860,0.2767557974,-0.5884278719
0.2800,0.0060728862,-0.3592207477,4.2013790860,0.2767557974,-0.0881466261
0.2900,0.0060728862,-0.5365372820,4.2013790860,0.2767557974,-0.2382310007
0.3000,0.0060728862,-0.2262333469,4.1722737374,0.2865271481,-0.9636388005
0.3100,0.0060728862,-0.3078392519,4.2013790860,0.2767557974,-1.0887091090
0.3200,0.0060728862,-0.4589612982,4.1916773031,0.2572130961,-1.1637512938
0.3300,0.0060728862,-0.3340337400,4.2498880002,0.3158412000,-1.5139481537
0.3400,0.0060728862,0.0064946044,4.2304844345,0.3060698494,-0.2382310007
0.3500,0.0060728862,-0.2403380712,4.2013790860,0.2865271481,-1.0887091090
0.3600,0.0060728862,-0.0992908280,4.2013790860,0.2865271481,-1.1387372322
0.3700,0.0060728862,0.0357115334,4.1722737374,0.2767557974,-0.9136106770
0.3800,0.0060728862,-0.2625026380,4.1916773031,0.2669844468,-0.3633013124
0.3900,0.0060728862,-0.2524278349,4.1431683888,0.2669844468,-0.7385122439
0.4000,0.0060728862,0.3419855472,4.2207826517,0.3256125506,0.0869518120
0.4100,0.0060728862,-0.1859341346,4.2498880002,0.2962984987,-1.2888216014
0.4200,0.0060728862,-0.4226920071,4.2207826517,0.3451552519,-1.7140606431
0.4300,0.0060728862,-0.1405975207,4.1916773031,0.2962984987,-1.9141731312
0.4400,0.0060728862,-0.4901931878,4.2207826517,0.2474417454,-0.7385122439
0.4500,0.0060728862,-0.2050762604,4.2013790860,0.2669844468,-0.4133294369
0.4600,0.0060728862,-0.0035801987,4.1722737374,0.2572130961,-0.7885403678
0.4700,0.0060728862,0.1324296430,4.1916773031,0.2865271481,-1.7390747042
0.4800,0.0060728862,-0.8115794063,4.1916773031,0.2767557974,-1.5139481537
0.4900,0.0060728862,-0.7954597214,4.1916773031,0.2474417454,-1.7390747042
0.5000,0.0060728862,-0.1768668118,4.2304844345,0.3158412000,-0.7385122439
0.5100,0.0060728862,0.1626540523,4.2110808688,0.2962984987,-0.3382872501
0.5200,0.0060728862,-0.2121286226,4.2110808688,0.3549266025,-0.2382310007
0.5300,0.0060728862,-0.1657845284,4.1819755203,0.3256125506,-0.8385684915
0.5400,0.0060728862,-0.5909412187,4.2013790860,0.3353839012,-1.5889903374
0.5500,0.0060728862,-0.5929561793,4.1431683888,0.3060698494,-1.4639200311
0.5600,0.0060728862,-0.3501534249,4.1916773031,0.2572130961,-1.6140043986
0.5700,0.0060728862,-0.1244778357,4.1916773031,0.2572130961,-0.6384559960
0.5800,0.0060728862,-0.1889565755,4.2207826517,0.2767557974,-1.8391309483
0.5900,0.0060728862,-0.2201884651,4.2207826517,0.2962984987,-0.4883716234
0.6000,0.0060728862,-0.2453754728,4.1819755203,0.2669844468,-0.4133294369
0.6100,0.0060728862,-0.5163876758,4.2207826517,0.1985849920,0.3871205655
0.6200,0.0060728862,-0.1728368905,4.1722737374,0.2865271481,-0.0881466261
0.6300,0.0060728862,0.0357115334,4.2110808688,0.2962984987,-0.6384559960
0.6400,0.0060728862,-0.1194404342,4.1916773031,0.3451552519,-0.5133856856
0.6500,0.0060728862,-0.4196695662,4.2110808688,0.2865271481,-0.7385122439
