Time,Encoder,Drag,Pitch,Roll,Heave
Seconds,Meters,Newtons,Degrees,Degrees,mm
0.0000,-0.0008281208,-0.4106022434,4.1819755203,0.3158412000,0.6372611958
0.0100,-0.0008281208,-0.4005274403,4.2013790860,0.2669844468,0.9374299551
0.0200,-0.0008281208,-0.1305227176,4.1625719545,0.2572130961,-0.3132731878
0.0300,-0.0008281208,-0.4146321647,4.1625719545,0.2572130961,0.0869518120
0.0400,-0.0008281208,-0.1647770481,4.1431683888,0.2767557974,-0.9636388005
0.0500,-0.0008281208,-0.3904526372,4.1916773031,0.2962984987,-0.2882591255
0.0600,-0.0008281208,0.0427638955,4.1431683888,0.2962984987,-0.4633575613
0.0700,-0.0008281208,-0.4015349206,4.2013790860,0.3060698494,-0.1131606886
0.0800,-0.0008281208,-0.1738443709,4.2013790860,0.3158412000,-0.4633575613
0.0900,-0.0008281208,-0.2050762604,4.2110808688,0.2962984987,-0.8635825534
0.1000,-0.0008281208,-0.2504128743,4.1625719545,0.2962984987,0.1619940001
0.1100,-0.0008281208,-0.2262333469,4.2110808688,0.3451552519,0.6872893222
0.1200,-0.0008281208,-0.6251955492,4.2207826517,0.3549266025,-0.3382872501
0.1300,-0.0008281208,-0.5506420063,4.2207826517,0.3060698494,0.1619940001
0.1400,-0.0008281208,-0.8357589337,4.2110808688,0.3060698494,-1.1137231706
0.1500,-0.0008281208,-0.2393305909,4.1916773031,0.2767557974,0.1119658747
0.1600,-0.0008281208,-0.5869112975,4.1528701717,0.3060698494,1.7378799951
0.1700,-0.0008281208,-0.6241880689,4.1625719545,0.3158412000,0.3370924397
0.1800,-0.0008281208,0.1193323990,4.2110808688,0.2865271481,0.6622752590
0.1900,-0.0008281208,-0.3813853145,4.2013790860,0.2767557974,1.3626690360
0.2000,-0.0008281208,-0.3632506689,4.1625719545,0.3256125506,0.1870080628
0.2100,-0.0008281208,-0.3451160233,4.2207826517,0.3646979531,-0.0131044385
0.2200,-0.0008281208,-0.2544427956,4.1722737374,0.3256125506,-0.8635825534
0.2300,-0.0008281208,0.2372075951,4.2207826517,0.3060698494,0.2370361884
0.2400,-0.0008281208,-0.2997794095,4.1916773031,0.3353839012,-0.2632450631
