Time,Encoder,Drag,Pitch,Roll,Heave
Seconds,Meters,Newtons,Degrees,Degrees,mm
0.0000,0.0011041611,0.0937873367,3.7647988524,0.4721828095,-0.6359688566
0.0100,0.0011041611,-0.2527858895,3.7259917200,0.3842406543,-0.5609266569
0.0200,0.0011041611,-0.1590902208,3.7939042016,0.4233260567,-1.0612079840
0.0300,0.0011041611,0.2831936348,3.7745006355,0.4135547061,-0.4608703905
0.0400,0.0011041611,0.0413983607,3.8036059847,0.4721828095,-0.1857156560
0.0500,0.0011041611,-0.0250953397,3.7647988524,0.4917255106,0.0143968799
0.0600,0.0011041611,0.0958022974,3.7842024186,0.5112682117,-1.1112361162
0.0700,0.0011041611,-0.0009158123,3.7259917200,0.5210395622,0.7898329693
0.0800,0.0011041611,-0.2648756532,3.7939042016,0.5014968611,-1.2863345783
0.0900,0.0011041611,-0.3575638416,3.7162899369,0.4233260567,-1.0612079840
0.1000,0.0011041611,0.1532286750,3.7842024186,0.3744693037,-1.1612642484
0.1100,0.0011041611,0.4373381220,3.7745006355,0.3549266025,-0.3858281904
0.1200,0.0011041611,-0.1016638432,3.7842024186,0.3842406543,-1.2363064464
0.1300,0.0011041611,0.0031141090,3.7842024186,0.4330974072,-0.4358563238
0.1400,0.0011041611,-0.1752099057,3.7356935031,0.4917255106,-0.1607015891
0.1500,0.0011041611,-0.0684169930,3.7745006355,0.5601249643,-1.3613767760
0.1600,0.0011041611,-0.1208059690,3.7259917200,0.5796676653,-1.2112923804
0.1700,0.0011041611,-0.1208059690,3.7453952862,0.5014968611,-0.3358000570
0.1800,0.0011041611,-0.2951000624,3.7453952862,0.4526401084,-1.0361939178
0.1900,0.0011041611,-0.7958177759,3.7453952862,0.4135547061,-1.1862783144
0.2000,0.0011041611,-0.2588307713,3.7842024186,0.3940120049,-0.3107859902
0.2100,0.0011041611,0.4192034765,3.7745006355,0.3744693037,-0.0356312542
0.2200,0.0011041611,0.5008093815,3.7647988524,0.3353839012,-0.4108422571
0.2300,0.0011041611,-0.0180429775,3.8036059847,0.4428687578,-0.3608141237
0.2400,0.0011041611,0.4272633190,3.8036059847,0.5308109127,-0.2107297229
0.2500,0.0011041611,0.0796826124,3.7939042016,0.5894390158,-1.3113486443
0.2600,0.0011041611,0.2146849738,3.7842024186,0.5796676653,-0.0606453212
0.2700,0.0011041611,0.3758818232,3.7453952862,0.5308109127,-0.2607578566
0.2800,0.0011041611,0.2993133197,3.7842024186,0.5308109127,-1.3613767760
0.2900,0.0011041611,-0.1782323466,3.7162899369,0.3940120049,-0.8360813879
0.3000,0.0011041611,-0.1369256540,3.7550970693,0.4037833555,-0.9111235868
0.3100,0.0011041611,0.0373684395,3.7647988524,0.3060698494,-0.9111235868
0.3200,0.0011041611,-0.0714394339,3.7745006355,0.3549266025,-1.2863345783
0.3300,0.0011041611,0.5330487514,3.7647988524,0.4037833555,-1.4364189736
0.3400,0.0011041611,-0.1389406146,3.7647988524,0.5308109127,-1.4364189736
0.3500,0.0011041611,-0.6890248632,3.7356935031,0.5112682117,-1.1862783144
0.3600,0.0011041611,0.0786751321,3.7745006355,0.5405822632,-0.5859407235
0.3700,0.0011041611,-0.2034193543,3.7453952862,0.5210395622,-0.1607015891
0.3800,0.0011041611,0.1673333993,3.7939042016,0.5503536137,-1.1362501823
0.3900,0.0011041611,0.3496873352,3.7356935031,0.3744693037,-0.7610391888
0.4000,0.0011041611,-0.3847658099,3.7453952862,0.3353839012,-1.0612079840
0.4100,0.0011041611,0.5662956016,3.7939042016,0.4037833555,-0.5609266569
0.4200,0.0011041611,-0.0865516385,3.7939042016,0.3940120049,-0.6109547900
0.4300,0.0011041611,-0.4129752586,3.7259917200,0.4428687578,-1.0612079840
0.4400,0.0011041611,0.3970389097,3.7745006355,0.5014968611,-0.5859407235
0.4500,0.0011041611,0.0373684395,3.7453952862,0.5308109127,-1.0612079840
0.4600,0.0011041611,-0.1147610872,3.7550970693,0.5503536137,-0.8861095205
0.4700,0.0011041611,-0.2406961258,3.7745006355,0.5112682117,-0.2107297229
0.4800,0.0011041611,0.0696078093,3.7453952862,0.4330974072,-0.5108985238
0.4900,0.0011041611,0.2993133197,3.8036059847,0.3646979531,-0.8360813879
0.5000,0.0011041611,0.1149444232,3.7259917200,0.3451552519,-0.4608703905
0.5100,0.0011041611,0.3960314294,3.8327113339,0.3549266025,-1.1612642484
0.5200,0.0011041611,-0.4573043922,3.8133077678,0.4037833555,-1.0111798517
0.5300,0.0011041611,0.1794231630,3.7259917200,0.4037833555,-0.8861095205
0.5400,0.0011041611,0.0242711954,3.7939042016,0.5698963148,-0.2607578566
0.5500,0.0011041611,0.0565105653,3.7453952862,0.5796676653,-0.2107297229
0.5600,0.0011041611,-0.6376433674,3.7550970693,0.6187530672,-0.5609266569
0.5700,0.0011041611,-0.3293543929,3.7647988524,0.5601249643,0.9649314440
0.5800,0.0011041611,0.0796826124,3.7647988524,0.4526401084,-1.0111798517
0.5900,0.0011041611,-0.2628606926,3.7065881538,0.4135547061,-0.2357437897
0.6000,0.0011041611,0.0816975730,3.7745006355,0.3549266025,-0.9361376530
0.6100,0.0011041611,-0.0029307729,3.7259917200,0.2767557974,-0.2857719234
0.6200,0.0011041611,-0.2044268347,3.7259917200,0.3060698494,-0.8360813879
0.6300,0.0011041611,-0.0402075443,3.7939042016,0.4624114589,-0.1356875222
0.6400,0.0011041611,0.1834530842,3.7259917200,0.4721828095,-0.2607578566
0.6500,0.0011041611,-0.0724469142,3.7647988524,0.5210395622,-0.5108985238
0.6600,0.0011041611,0.0665853684,3.7259917200,0.5601249643,0.0143968799
0.6700,0.0011041611,-0.3565563613,3.8133077678,0.5992103662,-0.6859969895
0.6800,0.0011041611,0.0958022974,3.8036059847,0.5210395622,-0.3608141237
0.6900,0.0011041611,0.2781562333,3.7842024186,0.3940120049,0.4896641580
0.7000,0.0011041611,0.3980463900,3.8230095508,0.3744693037,-0.8110673215
0.7100,0.0011041611,0.1451688325,3.7453952862,0.3158412000,-1.0111798517
0.7200,0.0011041611,0.3920015081,3.7453952862,0.3744693037,-0.9611517193
0.7300,0.0011041611,-0.3736835265,3.7453952862,0.3940120049,-0.2357437897
0.7400,0.0011041611,-0.1580827404,3.8036059847,0.5112682117,-0.0856593882
0.7500,0.0011041611,0.1240117460,3.7356935031,0.5210395622,-0.3358000570
0.7600,0.0011041611,0.1653184387,3.7356935031,0.5308109127,-1.3113486443
0.7700,0.0011041611,-0.2265914014,3.7162899369,0.5014968611,-0.9861657855
0.7800,0.0011041611,-0.6195087219,3.7356935031,0.4233260567,0.0894390811
