Time,Encoder,Drag,Pitch,Roll,Heave
Seconds,Meters,Newtons,Degrees,Degrees,mm
0.0000,0.0022083223,-0.2534353153,4.5991521785,0.1106428355,-1.0183174503
0.0100,0.0022083223,-0.8035195638,4.6185557437,0.1399568877,-0.3679520095
0.0200,0.0022083223,0.2694469650,4.5797486132,0.1888136413,-1.3184861103
0.0300,0.0022083223,-0.1728368905,4.6379593090,0.2376703947,0.2323853336
0.0400,0.0022083223,0.1817961781,4.5991521785,0.3451552519,-0.4179801209
0.0500,0.0022083223,-0.2937345276,4.5894503958,0.3451552519,0.3824696714
0.0600,0.0022083223,-0.3541833461,4.6185557437,0.3646979531,-0.0427692836
0.0700,0.0022083223,-0.2141435832,4.6185557437,0.3353839012,-1.7687390942
0.0800,0.0022083223,-0.4650061801,4.6379593090,0.2962984987,0.2073712774
0.0900,0.0022083223,0.1213473596,4.5797486132,0.2474417454,-0.5930785099
0.1000,0.0022083223,-0.0630215369,4.5991521785,0.2083563427,-0.0427692836
0.1100,0.0022083223,-0.1264927963,4.6282575263,0.2083563427,-0.2678957865
0.1200,0.0022083223,-0.1849266543,4.6185557437,0.1888136413,-0.9182612296
0.1300,0.0022083223,-0.6322479114,4.6767664394,0.2767557974,-0.6180925654
0.1400,0.0022083223,-0.3723179917,4.6088539611,0.2962984987,-0.8432190639
0.1500,0.0022083223,-0.1113805917,4.6476610916,0.3256125506,-1.0683455605
0.1600,0.0022083223,-0.1496648434,4.6088539611,0.3353839012,-0.8182050086
0.1700,0.0022083223,-0.3158990944,4.5991521785,0.2962984987,-1.2434439456
0.1800,0.0022083223,-0.3995199600,4.6573628742,0.2865271481,-0.5180363433
0.1900,0.0022083223,-0.6231805886,4.5797486132,0.2474417454,-0.0427692836
0.2000,0.0022083223,-0.0821636628,4.5991521785,0.2083563427,-0.9682893400
0.2100,0.0022083223,-0.2393305909,4.5797486132,0.2181276934,-0.7431628426
0.2200,0.0022083223,-0.0227223245,4.6088539611,0.2376703947,-1.3435001651
0.2300,0.0022083223,-0.3038093307,4.6379593090,0.3060698494,-0.2178676749
0.2400,0.0022083223,-0.1718294102,4.6088539611,0.3549266025,0.2073712774
0.2500,0.0022083223,0.2321701936,4.6185557437,0.2962984987,-0.6180925654
0.2600,0.0022083223,-0.2050762604,4.5894503958,0.2669844468,0.1823572212
0.2700,0.0022083223,-0.0055951593,4.6476610916,0.2083563427,0.2824134461
0.2800,0.0022083223,-0.1889565755,4.6282575263,0.2181276934,-0.4429941765
0.2900,0.0022083223,-0.1627620875,4.5797486132,0.1888136413,-0.4429941765
0.3000,0.0022083223,-0.5838888565,4.6670646568,0.2474417454,-0.5180363433
0.3100,0.0022083223,-0.1204479145,4.5797486132,0.2767557974,-1.0933596156
0.3200,0.0022083223,-0.0660439778,4.6573628742,0.3158412000,-0.3929660652
0.3300,0.0022083223,-0.2796298033,4.6282575263,0.3842406543,0.2073712774
0.3400,0.0022083223,0.0558611395,4.6767664394,0.3744693037,-1.0183174503
0.3500,0.0022083223,-0.5012754712,4.6379593090,0.3451552519,-0.5680644544
0.3600,0.0022083223,-0.1476498828,4.5894503958,0.2572130961,-0.1178114514
0.3700,0.0022083223,0.1445194067,4.6282575263,0.2083563427,-1.3184861103
0.3800,0.0022083223,-0.2141435832,4.6282575263,0.1985849920,-0.1928536191
0.3900,0.0022083223,-0.0680589384,4.6767664394,0.2181276934,-0.3929660652
0.4000,0.0022083223,0.0850780685,4.6476610916,0.2278990441,-1.2684580005
0.4100,0.0022083223,-0.2040687801,4.5894503958,0.2962984987,-0.3679520095
0.4200,0.0022083223,-0.3934750782,4.5991521785,0.3256125506,-1.3184861103
0.4300,0.0022083223,-0.6443376751,4.6185557437,0.3940120049,-1.0183174503
0.4400,0.0022083223,-0.0922384658,4.6379593090,0.3646979531,0.0072588285
0.4500,0.0022083223,0.2966489333,4.6282575263,0.3451552519,-0.9182612296
0.4600,0.0022083223,-0.0428719307,4.5991521785,0.2669844468,-1.1183736706
0.4700,0.0022083223,-0.2584727168,4.6379593090,0.2376703947,-0.0677833395
0.4800,0.0022083223,-0.3884376766,4.6282575263,0.1985849920,-0.1178114514
0.4900,0.0022083223,-0.1667920087,4.5797486132,0.1106428355,-0.8932471744
0.5000,0.0022083223,-0.1486573631,4.6088539611,0.1985849920,-0.1178114514
0.5100,0.0022083223,-0.1013057886,4.6185557437,0.2474417454,-0.1178114514
0.5200,0.0022083223,-0.1617546072,4.6767664394,0.3060698494,1.0328351442
0.5300,0.0022083223,-0.4650061801,4.5991521785,0.3549266025,-1.5686266578
0.5400,0.0022083223,-0.2665325593,4.6379593090,0.3842406543,-0.8682331191
0.5500,0.0022083223,-0.1426124813,4.6282575263,0.3744693037,-0.1928536191
0.5600,0.0022083223,-0.1929864967,4.6282575263,0.2865271481,0.7826945760
0.5700,0.0022083223,0.1445194067,4.6088539611,0.2083563427,-0.5680644544
0.5800,0.0022083223,-0.2917195670,4.5506432652,0.1790422906,-1.2184298906
0.5900,0.0022083223,-0.3068317716,4.6282575263,0.2376703947,-0.3679520095
0.6000,0.0022083223,-0.2806372836,4.5991521785,0.1985849920,-1.4935844938
0.6100,0.0022083223,-0.4408266527,4.5409414825,0.2181276934,-0.6431066209
0.6200,0.0022083223,0.0478012971,4.6379593090,0.2962984987,-1.3935282747
0.6300,0.0022083223,-0.3279888581,4.6088539611,0.3549266025,-0.5430503989
0.6400,0.0022083223,-0.0972758674,4.5894503958,0.3158412000,-0.3679520095
0.6500,0.0022083223,-0.6453451554,4.5894503958,0.3353839012,0.8827508030
0.6600,0.0022083223,-0.6685172025,4.5991521785,0.2669844468,-1.2934720554
0.6700,0.0022083223,-0.2574652365,4.6379593090,0.2572130961,-1.0683455605
0.6800,0.0022083223,-0.0569766550,4.5991521785,0.1790422906,-1.6186547670
0.6900,0.0022083223,0.1566091704,4.6379593090,0.1888136413,-0.1428255073
0.7000,0.0022083223,-0.0962683871,4.6185557437,0.2572130961,-0.7431628426
0.7100,0.0022083223,-0.4770959438,4.6185557437,0.2767557974,-0.0177552276
0.7200,0.0022083223,0.0588835805,4.6282575263,0.3451552519,1.1328913721
0.7300,0.0022083223,-0.1647770481,4.6282575263,0.3646979531,-0.4429941765
0.7400,0.0022083223,-0.2735849214,4.6379593090,0.3353839012,-0.9432752848
0.7500,0.0022083223,-0.1033207492,4.6185557437,0.3353839012,-0.1428255073
0.7600,0.0022083223,-0.3199290156,4.6476610916,0.2669844468,0.4575118406
0.7700,0.0022083223,-0.4045573616,4.5991521785,0.2181276934,-1.4935844938
0.7800,0.0022083223,0.2815367287,4.6088539611,0.1301855370,-0.5680644544
0.7900,0.0022083223,-0.1083581508,4.6185557437,0.2083563427,-1.1183736706
0.8000,0.0022083223,-0.3511609052,4.6282575263,0.2083563427,-0.9933033952
0.8100,0.0022083223,-0.5405672033,4.5894503958,0.2669844468,-0.5680644544
