Time,Encoder,Drag,Pitch,Roll,Heave
Seconds,Meters,Newtons,Degrees,Degrees,mm
0.0000,0.0005520806,-0.2145016377,3.7842024186,0.4330974072,-0.2857719234
0.0100,0.0005520806,0.1633034781,3.7550970693,0.4526401084,-0.6109547900
0.0200,0.0005520806,-0.0643870717,3.7647988524,0.4917255106,-0.0106171872
0.0300,0.0005520806,-0.1228209296,3.7356935031,0.4330974072,-0.4358563238
0.0400,0.0005520806,-0.0522973080,3.7939042016,0.4917255106,-0.9111235868
0.0500,0.0005520806,0.0111739514,3.7356935031,0.4819541600,-0.0106171872
0.0600,0.0005520806,-0.1973744725,3.7550970693,0.4330974072,-0.1857156560
0.0700,0.0005520806,0.1068845808,3.7939042016,0.4917255106,-0.6609829230
0.0800,0.0005520806,0.0041215893,3.7453952862,0.4135547061,0.0394109469
0.0900,0.0005520806,-0.2366662045,3.7745006355,0.4624114589,-0.3608141237
0.1000,0.0005520806,-0.2729354957,3.7162899369,0.3549266025,-1.1612642484
0.1100,0.0005520806,0.3375975715,3.7647988524,0.3549266025,-0.7110110560
0.1200,0.0005520806,0.3224853668,3.7259917200,0.3744693037,-1.1862783144
0.1300,0.0005520806,-0.1359181737,3.8133077678,0.4721828095,-1.1112361162
0.1400,0.0005520806,0.3889790672,3.8036059847,0.4917255106,0.7648189016
0.1500,0.0005520806,0.0313235576,3.8036059847,0.5405822632,-1.6115174337
0.1600,0.0005520806,0.3255078078,3.8036059847,0.5992103662,-0.2357437897
0.1700,0.0005520806,-0.2830102987,3.7745006355,0.5601249643,-0.3107859902
0.1800,0.0005520806,-0.2739429760,3.7259917200,0.4330974072,-0.3107859902
0.1900,0.0005520806,-0.3676386447,3.7259917200,0.4233260567,-0.4858844571
0.2000,0.0005520806,0.2066251313,3.8036059847,0.3646979531,-0.2607578566
0.2100,0.0005520806,0.1512137143,3.8230095508,0.3646979531,-0.5609266569
0.2200,0.0005520806,0.1703558402,3.8133077678,0.3646979531,0.3896078883
0.2300,0.0005520806,-0.1731949451,3.7939042016,0.3940120049,-0.7610391888
0.2400,0.0005520806,-0.4180126601,3.8036059847,0.4526401084,0.1644812826
0.2500,0.0005520806,0.4000613506,3.7550970693,0.5112682117,-0.4108422571
0.2600,0.0005520806,-0.0271103003,3.7647988524,0.5796676653,-0.7360251224
0.2700,0.0005520806,0.0010991483,3.7356935031,0.4917255106,-0.3858281904
0.2800,0.0005520806,0.1955428479,3.8036059847,0.5503536137,-0.7110110560
