Time,Encoder,Drag,Pitch,Roll,Heave
Seconds,Meters,Newtons,Degrees,Degrees,mm
0.0000,-0.0016562417,-0.0106325608,4.1819755203,0.3744693037,-0.7635263059
0.0100,-0.0016562417,-0.3793703538,4.1916773031,0.3158412000,0.0369236867
0.0200,-0.0016562417,-0.3108616929,4.2013790860,0.3451552519,0.7873455751
0.0300,-0.0016562417,-0.1708219299,4.1916773031,0.3060698494,0.2370361884
0.0400,-0.0016562417,-0.5848963368,4.2207826517,0.2474417454,0.5372049434
0.0500,-0.0016562417,-0.2786223230,4.2401862173,0.2181276934,-0.1882028759
0.0600,-0.0016562417,-0.4851557863,4.2207826517,0.2572130961,-0.8635825534
0.0700,-0.0016562417,-0.2554502759,4.2110808688,0.2865271481,0.2370361884
0.0800,-0.0016562417,-0.4428416133,4.2207826517,0.3353839012,0.4371486914
0.0900,-0.0016562417,-0.1184329539,4.1625719545,0.3353839012,-0.0631325636
0.1000,-0.0016562417,0.0770182260,4.2110808688,0.3353839012,0.8874018283
0.1100,-0.0016562417,-0.5597093291,4.1916773031,0.3744693037,0.9874580819
0.1200,-0.0016562417,-0.0368270489,4.1916773031,0.2767557974,-0.1882028759
0.1300,-0.0016562417,-0.0428719307,4.2110808688,0.2669844468,-0.4633575613
0.1400,-0.0016562417,-0.2101136620,4.1722737374,0.1692709399,1.3626690360
0.1500,-0.0016562417,-0.2121286226,4.2013790860,0.1985849920,0.4621627544
0.1600,-0.0016562417,0.2170579890,4.1916773031,0.2572130961,-0.0631325636
0.1700,-0.0016562417,-0.7400483044,4.2013790860,0.2767557974,-0.5634138098
0.1800,-0.0016562417,-0.4781034241,4.1625719545,0.3353839012,0.2370361884
0.1900,-0.0016562417,-0.8317290125,4.1916773031,0.3451552519,0.3370924397
0.2000,-0.0016562417,-0.1909715361,4.2304844345,0.4330974072,-0.6384559960
0.2100,-0.0016562417,0.1153024778,4.2304844345,0.3353839012,0.3120783769
0.2200,-0.0016562417,-0.2735849214,4.1819755203,0.3060698494,0.5872330696
0.2300,-0.0016562417,-0.2866821654,4.1431683888,0.2083563427,-1.0136669240
