Time,Encoder,Drag,Pitch,Roll,Heave
Seconds,Meters,Newtons,Degrees,Degrees,mm
0.0000,0.0038645640,-0.4398191724,4.2013790860,0.3060698494,0.0369236867
0.0100,0.0038645640,-0.0982833477,4.1916773031,0.2376703947,-0.8385684915
0.0200,0.0038645640,-0.2967569685,4.1916773031,0.2865271481,-1.3638637857
0.0300,0.0038645640,-0.4156396450,4.2013790860,0.2865271481,-0.6634700580
0.0400,0.0038645640,-0.6614648403,4.2110808688,0.2962984987,-0.0381185010
0.0500,0.0038645640,-0.5143727152,4.1916773031,0.2669844468,0.2870643140
0.0600,0.0038645640,0.1062351550,4.2013790860,0.3158412000,-0.4633575613
0.0700,0.0038645640,-0.2967569685,4.1722737374,0.3256125506,-0.1131606886
0.0800,0.0038645640,-0.4609762589,4.2498880002,0.3158412000,-0.9636388005
0.0900,0.0038645640,0.1898560206,4.2110808688,0.3158412000,-0.5383997477
0.1000,0.0038645640,-0.3652656295,4.2013790860,0.2572130961,-1.3888778471
0.1100,0.0038645640,-0.3380636612,4.1625719545,0.1985849920,-1.0386809857
0.1200,0.0038645640,-0.4136246843,4.1916773031,0.2474417454,-1.4389059698
0.1300,0.0038645640,-0.1526872844,4.2207826517,0.2572130961,-1.0136669240
0.1400,0.0038645640,-0.0952609068,4.1819755203,0.2474417454,-1.0136669240
0.1500,0.0038645640,-0.5576943685,4.2013790860,0.2962984987,-0.8885966152
0.1600,0.0038645640,-0.0670514581,4.2013790860,0.3158412000,0.4621627544
0.1700,0.0038645640,-0.3773553932,4.1625719545,0.3060698494,-1.0636950474
0.1800,0.0038645640,-0.0408569701,4.2110808688,0.3353839012,-1.3138356629
0.1900,0.0038645640,-0.1849266543,4.2013790860,0.3549266025,-0.4883716234
0.2000,0.0038645640,-0.6322479114,4.1916773031,0.2962984987,0.7623315118
0.2100,0.0038645640,-0.0327971276,4.2207826517,0.3451552519,-1.4138919085
0.2200,0.0038645640,-0.1416050010,4.2207826517,0.3256125506,-0.6634700580
0.2300,0.0038645640,-0.2131361029,4.2013790860,0.2767557974,0.3621065026
0.2400,0.0038645640,-0.4932156287,4.2110808688,0.2767557974,-1.1637512938
0.2500,0.0038645640,-0.0176849230,4.2304844345,0.2376703947,-0.2132169384
0.2600,0.0038645640,-0.0045876790,4.2013790860,0.2669844468,-0.8885966152
0.2700,0.0038645640,-0.3068317716,4.2110808688,0.2669844468,-0.4133294369
0.2800,0.0038645640,-0.3370561809,4.2207826517,0.3158412000,-0.3132731878
0.2900,0.0038645640,-0.1144030326,4.1916773031,0.3353839012,-0.0381185010
0.3000,0.0038645640,-0.2776148427,4.2401862173,0.3353839012,0.2120221256
0.3100,0.0038645640,-0.0821636628,4.2013790860,0.3451552519,-0.6134419340
0.3200,0.0038645640,-0.4448565739,4.2498880002,0.3353839012,-0.8885966152
0.3300,0.0038645640,-0.2524278349,4.2013790860,0.2376703947,-1.3388497243
0.3400,0.0038645640,-0.1174254736,4.1916773031,0.2669844468,0.2870643140
0.3500,0.0038645640,-0.2655250790,4.1722737374,0.2474417454,0.1119658747
0.3600,0.0038645640,-0.1708219299,4.1819755203,0.2572130961,0.3370924397
0.3700,0.0038645640,-0.3269813778,4.1431683888,0.2083563427,-0.6384559960
0.3800,0.0038645640,-0.2443679925,4.1819755203,0.2572130961,-0.8635825534
0.3900,0.0038645640,0.2150430283,4.1722737374,0.2767557974,-0.5133856856
0.4000,0.0038645640,-0.4388116921,4.2304844345,0.3158412000,-0.4633575613
0.4100,0.0038645640,-0.8901628704,4.2110808688,0.3158412000,-0.4133294369
0.4200,0.0038645640,-0.0247372852,4.2498880002,0.3353839012,-0.6134419340
0.4300,0.0038645640,-0.1506723238,4.1916773031,0.2865271481,0.0869518120
0.4400,0.0038645640,0.3107536577,4.2110808688,0.3256125506,-1.1637512938
0.4500,0.0038645640,0.1576166507,4.2207826517,0.2767557974,-0.3132731878
0.4600,0.0038645640,-0.1405975207,4.2013790860,0.3060698494,-0.2882591255
0.4700,0.0038645640,-0.0035801987,4.1819755203,0.2669844468,-1.3138356629
