Time,Encoder,Drag,Pitch,Roll,Heave
Seconds,Meters,Newtons,Degrees,Degrees,mm
0.0000,0.0013802014,0.1717213751,4.6185557437,0.2376703947,-1.1183736706
0.0100,0.0013802014,-0.2222034257,4.6185557437,0.2669844468,-1.5185985485
0.0200,0.0013802014,-0.5073203531,4.6379593090,0.2376703947,-1.1433877257
0.0300,0.0013802014,-0.5204175971,4.6185557437,0.2278990441,-0.3429379538
0.0400,0.0013802014,-0.0761187809,4.5894503958,0.2474417454,-1.0683455605
0.0500,0.0013802014,-0.6654947615,4.6379593090,0.2767557974,-1.2934720554
0.0600,0.0013802014,-0.1607471268,4.5991521785,0.2572130961,-0.4930222877
0.0700,0.0013802014,-0.3138841338,4.6282575263,0.2865271481,-1.4685704390
0.0800,0.0013802014,-0.3229514566,4.6379593090,0.3353839012,-0.6431066209
0.0900,0.0013802014,-0.2957494882,4.5797486132,0.2767557974,0.0322728845
0.1000,0.0013802014,-0.2050762604,4.6185557437,0.3060698494,0.7076524059
0.1100,0.0013802014,-0.1194404342,4.6185557437,0.3256125506,-0.2428817307
0.1200,0.0013802014,-0.1829116936,4.6088539611,0.2572130961,-0.1428255073
0.1300,0.0013802014,-0.7662427924,4.5797486132,0.2278990441,-0.4429941765
0.1400,0.0013802014,-0.0257447655,4.6379593090,0.2181276934,-0.2178676749
0.1500,0.0013802014,-0.4781034241,4.5797486132,0.1790422906,0.8577367462
0.1600,0.0013802014,-0.0458943716,4.6282575263,0.2474417454,0.3824696714
0.1700,0.0013802014,-0.1889565755,4.6670646568,0.2767557974,0.1323291089
0.1800,0.0013802014,-0.4317593299,4.6088539611,0.2572130961,0.7326664626
0.1900,0.0013802014,-0.0005577577,4.6088539611,0.2572130961,1.1579054291
0.2000,0.0013802014,-0.0720888597,4.6088539611,0.3842406543,-1.0183174503
0.2100,0.0013802014,0.0881005094,4.5991521785,0.3158412000,-0.8432190639
0.2200,0.0013802014,-0.3944825585,4.6185557437,0.3451552519,0.4324977842
