Time,Encoder,Drag,Pitch,Roll,Heave
Seconds,Meters,Newtons,Degrees,Degrees,mm
0.0000,0.0008281208,-0.2967569685,4.5797486132,0.2572130961,-1.3685142199
0.0100,0.0008281208,0.0034721635,4.6185557437,0.3646979531,0.3324415587
0.0200,0.0008281208,-0.4025424010,4.6282575263,0.3744693037,-0.2178676749
0.0300,0.0008281208,-0.7229211391,4.6379593090,0.3353839012,-0.3679520095
0.0400,0.0008281208,-0.1305227176,4.5991521785,0.3060698494,0.1823572212
0.0500,0.0008281208,0.2089981465,4.6088539611,0.2572130961,0.3824696714
0.0600,0.0008281208,-0.1446274419,4.6282575263,0.2278990441,-1.1433877257
0.0700,0.0008281208,-0.2373156303,4.5991521785,0.1790422906,-0.5180363433
0.0800,0.0008281208,-0.1587321662,4.6573628742,0.2278990441,0.2824134461
0.0900,0.0008281208,-0.6513900372,4.5797486132,0.2181276934,-0.0677833395
0.1000,0.0008281208,-0.0066026396,4.6088539611,0.2767557974,-0.3929660652
0.1100,0.0008281208,-0.0700738991,4.5991521785,0.2865271481,-0.4179801209
0.1200,0.0008281208,0.5525489318,4.6864682220,0.3158412000,-1.2184298906
0.1300,0.0008281208,0.0316816121,4.7058717871,0.4037833555,-0.4930222877
0.1400,0.0008281208,-0.3662731098,4.6476610916,0.3549266025,0.2323853336
0.1500,0.0008281208,-0.0509317732,4.6379593090,0.2962984987,-0.9432752848
0.1600,0.0008281208,-0.1577246859,4.5894503958,0.2474417454,-1.5436126031
0.1700,0.0008281208,0.1545942098,4.6476610916,0.2083563427,-0.1428255073
0.1800,0.0008281208,0.0568686199,4.6379593090,0.2572130961,-0.3679520095
0.1900,0.0008281208,0.0790331866,4.5894503958,0.1692709399,-0.5180363433
0.2000,0.0008281208,-0.6423227144,4.6476610916,0.2376703947,0.0572869406
0.2100,0.0008281208,0.0669434229,4.6088539611,0.2669844468,-0.3679520095
0.2200,0.0008281208,-0.0489168126,4.6573628742,0.3158412000,-0.1178114514
0.2300,0.0008281208,-0.0438794110,4.6185557437,0.3353839012,1.0828632581
0.2400,0.0008281208,-0.1184329539,4.6088539611,0.3060698494,-0.0177552276
0.2500,0.0008281208,-0.3551908264,4.5894503958,0.3060698494,-0.1928536191
0.2600,0.0008281208,-0.1123880720,4.6185557437,0.2767557974,-0.8182050086
0.2700,0.0008281208,-0.3471309840,4.6379593090,0.2962984987,0.0322728845
0.2800,0.0008281208,-0.2433605122,4.6185557437,0.2767557974,-0.1428255073
0.2900,0.0008281208,-0.2302632681,4.6379593090,0.2767557974,0.0823009967
0.3000,0.0008281208,-0.1849266543,4.5991521785,0.2278990441,-1.1934158357
0.3100,0.0008281208,-0.3733254720,4.5797486132,0.1888136413,-1.5436126031
0.3200,0.0008281208,-0.1315301979,4.6379593090,0.2474417454,0.2073712774
0.3300,0.0008281208,-0.1919790164,4.6961700046,0.2474417454,0.8827508030
0.3400,0.0008281208,0.0669434229,4.6573628742,0.2278990441,0.1823572212
0.3500,0.0008281208,0.1556016901,4.6282575263,0.2572130961,0.1323291089
0.3600,0.0008281208,-0.2121286226,4.6282575263,0.3158412000,-0.9682893400
0.3700,0.0008281208,-0.2141435832,4.6088539611,0.2962984987,-1.0433315054
0.3800,0.0008281208,0.0095170453,4.6185557437,0.3451552519,-1.2184298906
0.3900,0.0008281208,0.1384745249,4.6088539611,0.3158412000,-0.8182050086
0.4000,0.0008281208,-0.2060837407,4.5894503958,0.3158412000,-1.4185423295
0.4100,0.0008281208,0.3228434214,4.5991521785,0.2572130961,-1.3935282747
0.4200,0.0008281208,-0.1677994890,4.6088539611,0.2572130961,-1.0433315054
0.4300,0.0008281208,-0.2614951577,4.6282575263,0.1985849920,-0.9432752848
0.4400,0.0008281208,-0.0882085446,4.6282575263,0.1888136413,-1.0683455605
0.4500,0.0008281208,-0.1345526388,4.6088539611,0.2376703947,-0.2929098423
0.4600,0.0008281208,-0.3874301963,4.6185557437,0.2474417454,-0.1428255073
0.4700,0.0008281208,-0.1567172056,4.6185557437,0.3353839012,-0.4179801209
0.4800,0.0008281208,-0.0418644504,4.6476610916,0.3451552519,-0.6431066209
0.4900,0.0008281208,-0.3642581492,4.6185557437,0.3646979531,0.0072588285
0.5000,0.0008281208,-0.0126475215,4.6185557437,0.3353839012,0.8827508030
0.5100,0.0008281208,-0.4992605106,4.6379593090,0.3060698494,-1.4185423295
0.5200,0.0008281208,-0.4347817708,4.6282575263,0.2474417454,1.0828632581
0.5300,0.0008281208,0.2704544453,4.6185557437,0.1985849920,-1.3935282747
0.5400,0.0008281208,-0.1446274419,4.5991521785,0.1790422906,0.4575118406
0.5500,0.0008281208,0.0830631079,4.6379593090,0.1692709399,0.1323291089
0.5600,0.0008281208,-0.2977644488,4.6767664394,0.2865271481,-1.4185423295
0.5700,0.0008281208,-0.4347817708,4.5894503958,0.2572130961,-0.8182050086
0.5800,0.0008281208,0.1001902731,4.6088539611,0.2865271481,-0.8682331191
0.5900,0.0008281208,0.0578761002,4.5894503958,0.3353839012,-1.1684017807
0.6000,0.0008281208,-0.0116400411,4.6185557437,0.3353839012,0.1573431650
0.6100,0.0008281208,-0.2040687801,4.5894503958,0.3158412000,0.0572869406
0.6200,0.0008281208,-0.1939939770,4.5894503958,0.1985849920,-1.0683455605
0.6300,0.0008281208,-0.3259738975,4.6282575263,0.2181276934,0.5575680665
0.6400,0.0008281208,-0.1405975207,4.6379593090,0.2474417454,0.4575118406
0.6500,0.0008281208,-0.1295152373,4.5991521785,0.2181276934,-1.0183174503
0.6600,0.0008281208,-0.1557097253,4.6185557437,0.2669844468,0.2824134461
0.6700,0.0008281208,0.0185843681,4.6282575263,0.2865271481,-1.3685142199
0.6800,0.0008281208,-0.1980238983,4.6767664394,0.3451552519,-0.1678395632
0.6900,0.0008281208,-0.3360487006,4.6185557437,0.2669844468,-0.0927973955
0.7000,0.0008281208,-0.3844077554,4.6864682220,0.3353839012,-1.4185423295
0.7100,0.0008281208,-0.2614951577,4.6379593090,0.2865271481,-1.7437250398
0.7200,0.0008281208,-0.2070912210,4.6573628742,0.2474417454,-0.1428255073
0.7300,0.0008281208,0.1989233434,4.5894503958,0.2474417454,-1.5185985485
0.7400,0.0008281208,-0.4106022434,4.6379593090,0.2376703947,-1.3184861103
0.7500,0.0008281208,-0.4589612982,4.6476610916,0.3158412000,0.2824134461
0.7600,0.0008281208,-0.3007868898,4.6379593090,0.2572130961,-0.3929660652
0.7700,0.0008281208,-0.0730963400,4.6282575263,0.3060698494,-0.8182050086
0.7800,0.0008281208,-0.3098542125,4.6185557437,0.2962984987,-0.2178676749
0.7900,0.0008281208,-0.0448868913,4.6185557437,0.2767557974,-0.5180363433
0.8000,0.0008281208,-0.1053357099,4.5894503958,0.2669844468,-0.2178676749
0.8100,0.0008281208,0.1525792492,4.6088539611,0.2474417454,-0.7181487872
0.8200,0.0008281208,-0.2302632681,4.6379593090,0.2572130961,0.0322728845
0.8300,0.0008281208,-0.4488864952,4.6282575263,0.2572130961,0.4324977842
0.8400,0.0008281208,-0.3934750782,4.6476610916,0.2572130961,-1.2434439456
0.8500,0.0008281208,-0.0751113006,4.6185557437,0.2572130961,1.2079335433
0.8600,0.0008281208,0.0608985411,4.6670646568,0.2865271481,-0.6180925654
0.8700,0.0008281208,-0.0791412218,4.6282575263,0.3158412000,-0.7681768979
0.8800,0.0008281208,0.0115320060,4.6088539611,0.2767557974,-0.6681206763
0.8900,0.0008281208,0.1445194067,4.6670646568,0.3353839012,-0.8182050086
0.9000,0.0008281208,-0.2000388589,4.6088539611,0.2865271481,0.5325540100
0.9100,0.0008281208,-0.3733254720,4.6476610916,0.2767557974,-0.8932471744
0.9200,0.0008281208,-0.3773553932,4.5991521785,0.2669844468,-0.0427692836
0.9300,0.0008281208,0.0377264940,4.6088539611,0.2474417454,-1.0933596156
0.9400,0.0008281208,-0.2161585438,4.6088539611,0.2278990441,-1.0433315054
0.9500,0.0008281208,-0.4116097237,4.6282575263,0.1888136413,-0.9933033952
0.9600,0.0008281208,-0.7017640527,4.6088539611,0.1888136413,0.0322728845
0.9700,0.0008281208,-0.4297443693,4.5991521785,0.2474417454,0.3574556150
0.9800,0.0008281208,0.0810481473,4.6379593090,0.2669844468,-1.2684580005
0.9900,0.0008281208,0.3369481457,4.6088539611,0.2767557974,-0.6681206763
1.0000,0.0008281208,-0.0368270489,4.5991521785,0.2962984987,-1.4435563843
1.0100,0.0008281208,-0.5083278334,4.6282575263,0.3646979531,-0.5680644544
1.0200,0.0008281208,-0.4035498813,4.6088539611,0.3353839012,1.1078773151
1.0300,0.0008281208,-0.1184329539,4.6767664394,0.2376703947,-1.0683455605
1.0400,0.0008281208,0.0447788562,4.6185557437,0.2572130961,-1.1934158357
1.0500,0.0008281208,-0.0932459462,4.5991521785,0.1790422906,-0.0677833395
1.0600,0.0008281208,-0.6503825569,4.6379593090,0.2181276934,-0.9432752848
1.0700,0.0008281208,-0.3793703538,4.5894503958,0.1594995892,-0.4429941765
1.0800,0.0008281208,-0.3007868898,4.6379593090,0.2474417454,-0.7431628426
1.0900,0.0008281208,-0.0529467338,4.6282575263,0.3060698494,-1.2184298906
1.1000,0.0008281208,0.2200804299,4.6379593090,0.3549266025,0.4825258970
1.1100,0.0008281208,-0.0287672064,4.6767664394,0.4135547061,0.2573993899
1.1200,0.0008281208,-0.3058242913,4.6573628742,0.3842406543,-1.6436688216
1.1300,0.0008281208,-0.4962380697,4.6185557437,0.3549266025,0.0823009967
1.1400,0.0008281208,-0.3733254720,4.6088539611,0.2572130961,0.2824134461
1.1500,0.0008281208,0.0286591712,4.6088539611,0.2376703947,-1.4435563843
1.1600,0.0008281208,0.2160505086,4.6088539611,0.1594995892,-1.7187109853
1.1700,0.0008281208,-0.2091061817,4.6476610916,0.1497282385,0.0823009967
1.1800,0.0008281208,-0.4529164164,4.5991521785,0.2083563427,-1.7187109853
1.1900,0.0008281208,-0.0771262612,4.5700468305,0.2474417454,-0.1178114514
1.2000,0.0008281208,0.1777662569,4.6379593090,0.3158412000,-0.3929660652
1.2100,0.0008281208,-0.1708219299,4.6379593090,0.3451552519,0.2073712774
1.2200,0.0008281208,-0.3632506689,4.6670646568,0.3940120049,-0.6681206763
1.2300,0.0008281208,-0.6322479114,4.5894503958,0.3451552519,-1.1934158357
1.2400,0.0008281208,-0.0025727184,4.5894503958,0.2572130961,-0.3429379538
