Time,Encoder,Drag,Pitch,Roll,Heave
Seconds,Meters,Newtons,Degrees,Degrees,mm
0.0000,0.0000000000,-0.2191809848,4.1916773031,0.3549266025,-0.3132731878
0.0100,0.0000000000,-0.3451160233,4.2207826517,0.3940120049,-0.3883153746
0.0200,0.0000000000,-0.4509014558,4.1625719545,0.3646979531,-1.2638075399
0.0300,0.0000000000,-0.6715396434,4.1819755203,0.3353839012,-0.4133294369
0.0400,0.0000000000,-0.3320187793,4.1819755203,0.2865271481,-0.1131606886
0.0500,0.0000000000,-0.4831408257,4.2013790860,0.2767557974,-0.3883153746
0.0600,0.0000000000,0.0155619272,4.2401862173,0.2865271481,-0.2882591255
0.0700,0.0000000000,-0.2554502759,4.1819755203,0.2767557974,-0.4883716234
0.0800,0.0000000000,0.0296666515,4.2401862173,0.2767557974,-1.7640887653
0.0900,0.0000000000,-0.1728368905,4.1722737374,0.2962984987,-0.3633013124
0.1000,0.0000000000,-0.0378345292,4.2692915658,0.3158412000,-0.7134981820
0.1100,0.0000000000,0.1606390917,4.2207826517,0.3158412000,1.0124721454
0.1200,0.0000000000,0.0457863365,4.1819755203,0.2572130961,-1.1637512938
0.1300,0.0000000000,-0.0408569701,4.2304844345,0.2962984987,-0.3382872501
0.1400,0.0000000000,-0.1254853160,4.1722737374,0.2572130961,0.0119096241
0.1500,0.0000000000,-0.5395597229,4.2013790860,0.2962984987,-0.1131606886
0.1600,0.0000000000,-0.3209364959,4.1916773031,0.3353839012,-0.3132731878
0.1700,0.0000000000,-0.2473904334,4.2013790860,0.3353839012,-0.9386247388
0.1800,0.0000000000,-0.4539238967,4.2304844345,0.4037833555,-0.5383997477
0.1900,0.0000000000,-0.0207073639,4.1722737374,0.3353839012,-1.4138919085
0.2000,0.0000000000,0.0538461789,4.2207826517,0.3549266025,0.7123033854
0.2100,0.0000000000,-0.0589916157,4.1722737374,0.2865271481,-0.3382872501
0.2200,0.0000000000,-0.3058242913,4.2207826517,0.2376703947,-1.1137231706
0.2300,0.0000000000,-0.4015349206,4.1722737374,0.2376703947,-0.3132731878
0.2400,0.0000000000,-0.4740735029,4.1916773031,0.1985849920,-0.5133856856
0.2500,0.0000000000,-0.3944825585,4.1819755203,0.2181276934,-1.5639762762
0.2600,0.0000000000,-0.0227223245,4.2498880002,0.2572130961,-1.1387372322
0.2700,0.0000000000,-0.0025727184,4.2498880002,0.2962984987,-0.5133856856
0.2800,0.0000000000,0.0961603519,4.2207826517,0.2962984987,0.7623315118
0.2900,0.0000000000,-0.5234400380,4.2304844345,0.3451552519,-0.8135544297
0.3000,0.0000000000,-0.5556794079,4.2110808688,0.3744693037,-0.6634700580
0.3100,0.0000000000,-0.2584727168,4.2110808688,0.3549266025,-1.6390184598
0.3200,0.0000000000,0.1606390917,4.1625719545,0.3353839012,-1.3638637857
0.3300,0.0000000000,-0.4408266527,4.1625719545,0.2669844468,-0.6134419340
0.3400,0.0000000000,-0.3300038187,4.1916773031,0.2865271481,0.0869518120
0.3500,0.0000000000,-0.0992908280,4.1916773031,0.2962984987,-1.9141731312
0.3600,0.0000000000,-0.3582132674,4.2013790860,0.2767557974,0.0869518120
0.3700,0.0000000000,-0.3561983067,4.1916773031,0.2474417454,-0.3633013124
0.3800,0.0000000000,-0.2504128743,4.2207826517,0.2669844468,-1.5139481537
0.3900,0.0000000000,-0.2997794095,4.2304844345,0.3060698494,-0.0131044385
0.4000,0.0000000000,0.2392225557,4.2207826517,0.2962984987,-1.5139481537
0.4100,0.0000000000,0.0226142894,4.2401862173,0.3060698494,-0.6884841200
