Time,Encoder,Drag,Pitch,Roll,Heave
Seconds,Meters,Newtons,Degrees,Degrees,mm
0.0000,-0.0022083223,0.0945626178,3.7939042016,0.5503536137,0.1144531483
0.0100,-0.0022083223,0.1036299405,3.7842024186,0.5405822632,-0.4608703905
0.0200,-0.0022083223,0.1650862394,3.8036059847,0.5014968611,-0.1106734552
0.0300,-0.0022083223,-0.2469732069,3.8424131169,0.5210395622,0.1644812826
0.0400,-0.0022083223,-0.2197712386,3.8133077678,0.4917255106,0.0644250140
0.0500,-0.0022083223,0.2638193096,3.8424131169,0.4428687578,-0.3358000570
0.0600,-0.0022083223,-0.0424547042,3.8036059847,0.3940120049,0.0394109469
0.0700,-0.0022083223,0.0996000193,3.7939042016,0.3549266025,-0.5609266569
0.0800,-0.0022083223,-0.1301054911,3.8424131169,0.4428687578,-0.0106171872
0.0900,-0.0022083223,-0.0757015544,3.8424131169,0.4917255106,-0.1607015891
0.1000,-0.0022083223,0.1016149799,3.7453952862,0.4721828095,-0.1857156560
0.1100,-0.0022083223,-0.1240606092,3.7453952862,0.4917255106,-0.4108422571
0.1200,-0.0022083223,0.3816945058,3.7939042016,0.5503536137,-0.1607015891
0.1300,-0.0022083223,0.2285574988,3.8036059847,0.5894390158,0.5897204281
0.1400,-0.0022083223,0.1066523815,3.7550970693,0.4721828095,0.2145094171
0.1500,-0.0022083223,-0.0565594286,3.8521149000,0.5405822632,1.6653253533
0.1600,-0.0022083223,-0.0323799011,3.8133077678,0.4721828095,0.8898892404
0.1700,-0.0022083223,-0.1744346247,3.7939042016,0.3940120049,-0.3858281904
0.1800,-0.0022083223,0.0623232479,3.8036059847,0.4135547061,1.0399736477
0.1900,-0.0022083223,-0.1935767506,3.7550970693,0.3940120049,0.2145094171
0.2000,-0.0022083223,-0.3497361984,3.7745006355,0.4135547061,0.7398048339
0.2100,-0.0022083223,0.2819539552,3.8230095508,0.4330974072,0.0394109469
0.2200,-0.0022083223,0.1862433259,3.7842024186,0.5014968611,-0.8861095205
0.2300,-0.0022083223,-0.1593224201,3.8327113339,0.5698963148,0.2395234843
0.2400,-0.0022083223,0.2315799398,3.8230095508,0.5210395622,0.3395797535
0.2500,-0.0022083223,-0.1734271444,3.8230095508,0.5503536137,-0.0606453212
0.2600,-0.0022083223,0.3544925374,3.7842024186,0.4721828095,1.3151283965
0.2700,-0.0022083223,-0.3426838363,3.8230095508,0.4135547061,1.5402550111
0.2800,-0.0022083223,-0.4101850169,3.8133077678,0.4819541600,-1.1612642484
0.2900,-0.0022083223,-0.1432027351,3.7647988524,0.4624114589,0.2645375516
0.3000,-0.0022083223,-0.3708932849,3.7356935031,0.3842406543,0.1644812826
0.3100,-0.0022083223,0.2759090733,3.8036059847,0.4917255106,-0.1607015891
