Time,Encoder,Drag,Pitch,Roll,Heave
Seconds,Meters,Newtons,Degrees,Degrees,mm
0.0000,0.0002760403,0.1465343673,4.5894503958,0.1790422906,0.3574556150
0.0100,0.0002760403,0.0488087774,4.6185557437,0.2767557974,-1.5185985485
0.0200,0.0002760403,-0.5707916125,4.6379593090,0.2376703947,-0.1928536191
0.0300,0.0002760403,-0.2635101183,4.6379593090,0.2669844468,-0.9432752848
0.0400,0.0002760403,-0.0751113006,4.6282575263,0.2767557974,0.3324415587
0.0500,0.0002760403,0.2482898785,4.6573628742,0.3060698494,-0.1428255073
0.0600,0.0002760403,0.3319107442,4.6767664394,0.3060698494,-0.6180925654
0.0700,0.0002760403,-0.0569766550,4.6573628742,0.2669844468,-0.8182050086
0.0800,0.0002760403,-0.1113805917,4.5797486132,0.2474417454,-0.2178676749
0.0900,0.0002760403,-0.2191809848,4.6185557437,0.2376703947,-0.2678957865
0.1000,0.0002760403,-0.2917195670,4.6379593090,0.2962984987,-0.7431628426
0.1100,0.0002760403,0.2301552330,4.5797486132,0.2572130961,-0.9182612296
0.1200,0.0002760403,-0.3179140550,4.5991521785,0.2962984987,0.8827508030
0.1300,0.0002760403,-0.3420935824,4.6185557437,0.3060698494,-0.2178676749
0.1400,0.0002760403,-0.1869416149,4.5797486132,0.3256125506,-0.0677833395
0.1500,0.0002760403,-0.3279888581,4.5312396999,0.2474417454,0.8577367462
0.1600,0.0002760403,-0.6161282264,4.5991521785,0.2376703947,-0.0427692836
0.1700,0.0002760403,-0.1607471268,4.5700468305,0.2376703947,-0.1928536191
0.1800,0.0002760403,0.0619060214,4.6282575263,0.2181276934,-0.1678395632
0.1900,0.0002760403,-0.1315301979,4.6573628742,0.2767557974,-0.7931909533
0.2000,0.0002760403,-0.6231805886,4.6185557437,0.2278990441,-1.6436688216
0.2100,0.0002760403,0.0457863365,4.6476610916,0.2572130961,-0.5680644544
0.2200,0.0002760403,0.0467938168,4.6670646568,0.3060698494,-0.1178114514
0.2300,0.0002760403,-0.1305227176,4.6282575263,0.3353839012,1.1579054291
0.2400,0.0002760403,-0.4025424010,4.6282575263,0.3158412000,0.1323291089
0.2500,0.0002760403,0.0205993287,4.6282575263,0.3158412000,0.2073712774
0.2600,0.0002760403,-0.1708219299,4.6282575263,0.2181276934,-0.6180925654
0.2700,0.0002760403,-0.3582132674,4.6573628742,0.2181276934,-1.4685704390
0.2800,0.0002760403,-0.3078392519,4.6185557437,0.2572130961,0.3324415587
0.2900,0.0002760403,-0.4458640542,4.6185557437,0.2376703947,-1.1433877257
0.3000,0.0002760403,-0.1123880720,4.5603450479,0.2376703947,-0.0927973955
0.3100,0.0002760403,-0.4065723222,4.6088539611,0.2962984987,-0.8932471744
0.3200,0.0002760403,-0.2413455515,4.5603450479,0.2767557974,-1.4435563843
0.3300,0.0002760403,-0.4418341330,4.5506432652,0.2962984987,1.2079335433
0.3400,0.0002760403,-0.1758593315,4.5894503958,0.3060698494,-1.3184861103
0.3500,0.0002760403,-0.5234400380,4.5797486132,0.2474417454,0.7576805193
0.3600,0.0002760403,-0.2151510635,4.5603450479,0.2376703947,-0.7431628426
0.3700,0.0002760403,-0.0872010643,4.6185557437,0.2669844468,1.0078210873
0.3800,0.0002760403,0.0870930291,4.6282575263,0.3060698494,-0.7681768979
0.3900,0.0002760403,-0.6755695646,4.6282575263,0.3353839012,1.1829194862
0.4000,0.0002760403,-0.4791109044,4.6379593090,0.3060698494,-1.3935282747
0.4100,0.0002760403,-0.2675400396,4.6573628742,0.2865271481,1.2079335433
0.4200,0.0002760403,0.1999308237,4.6185557437,0.2865271481,-0.4680082321
0.4300,0.0002760403,-0.2191809848,4.6185557437,0.2083563427,-0.7681768979
0.4400,0.0002760403,0.0780257063,4.6282575263,0.2181276934,0.3574556150
0.4500,0.0002760403,0.0820556276,4.5797486132,0.1888136413,-0.8432190639
0.4600,0.0002760403,-0.3431010627,4.6379593090,0.2767557974,-0.8182050086
0.4700,0.0002760403,-0.2725774411,4.6185557437,0.2474417454,-0.6180925654
0.4800,0.0002760403,-0.2917195670,4.5894503958,0.2278990441,0.2323853336
0.4900,0.0002760403,-0.3723179917,4.5894503958,0.3451552519,-0.9933033952
0.5000,0.0002760403,0.0901154700,4.6088539611,0.3158412000,-1.3184861103
0.5100,0.0002760403,-0.1144030326,4.6379593090,0.4135547061,-1.0433315054
0.5200,0.0002760403,-0.1798892527,4.5991521785,0.3549266025,-0.7181487872
0.5300,0.0002760403,-0.6614648403,4.5991521785,0.2669844468,-0.1178114514
0.5400,0.0002760403,-0.0620140566,4.5991521785,0.1594995892,-0.7931909533
0.5500,0.0002760403,0.3661650747,4.6573628742,0.2181276934,-0.0177552276
0.5600,0.0002760403,-0.0972758674,4.6573628742,0.2278990441,-0.6431066209
0.5700,0.0002760403,-0.0257447655,4.6185557437,0.2083563427,-0.0677833395
0.5800,0.0002760403,-0.0499242929,4.6185557437,0.2572130961,-0.9182612296
0.5900,0.0002760403,-0.2312707485,4.6088539611,0.2376703947,-0.0427692836
0.6000,0.0002760403,-0.4035498813,4.5894503958,0.3353839012,-0.0677833395
0.6100,0.0002760403,-0.4639986998,4.6088539611,0.3549266025,0.0572869406
0.6200,0.0002760403,0.2795217681,4.6379593090,0.3646979531,-0.7431628426
0.6300,0.0002760403,-0.0499242929,4.5894503958,0.3646979531,-0.5180363433
0.6400,0.0002760403,-0.1980238983,4.6185557437,0.2767557974,-0.1678395632
0.6500,0.0002760403,-0.4650061801,4.5506432652,0.2181276934,-0.0177552276
0.6600,0.0002760403,-0.0207073639,4.5894503958,0.1790422906,-0.3179238981
0.6700,0.0002760403,0.0347040531,4.6379593090,0.2376703947,-0.2678957865
0.6800,0.0002760403,-0.2232109060,4.6185557437,0.1790422906,-0.7431628426
0.6900,0.0002760403,-0.1315301979,4.6767664394,0.2083563427,-0.8682331191
0.7000,0.0002760403,-0.0297746867,4.6282575263,0.1985849920,-0.6431066209
0.7100,0.0002760403,-0.0932459462,4.6282575263,0.3060698494,0.0072588285
0.7200,0.0002760403,0.0800406670,4.6185557437,0.3842406543,-0.8432190639
0.7300,0.0002760403,0.1616465720,4.6670646568,0.4135547061,0.5075399535
0.7400,0.0002760403,0.0447788562,4.5894503958,0.3451552519,-1.3184861103
0.7500,0.0002760403,-0.3723179917,4.5991521785,0.3060698494,-0.1678395632
0.7600,0.0002760403,-0.2614951577,4.6282575263,0.2962984987,-0.8932471744
0.7700,0.0002760403,-0.1536947647,4.5894503958,0.2083563427,-0.1928536191
0.7800,0.0002760403,-0.3420935824,4.6088539611,0.2278990441,-0.8682331191
0.7900,0.0002760403,-0.1587321662,4.5991521785,0.1888136413,-0.5930785099
0.8000,0.0002760403,-0.5899337384,4.5700468305,0.1888136413,-0.3179238981
0.8100,0.0002760403,-0.3844077554,4.6088539611,0.2376703947,-0.1678395632
0.8200,0.0002760403,0.0306741318,4.5797486132,0.2474417454,0.2323853336
0.8300,0.0002760403,-0.2806372836,4.5700468305,0.2962984987,-0.9933033952
0.8400,0.0002760403,-0.2927270473,4.6282575263,0.3256125506,-1.5436126031
0.8500,0.0002760403,-0.1315301979,4.6767664394,0.3549266025,-1.2434439456
0.8600,0.0002760403,-0.1617546072,4.6573628742,0.3060698494,0.1323291089
0.8700,0.0002760403,-0.2332857091,4.6379593090,0.2962984987,-0.7431628426
0.8800,0.0002760403,0.2412375164,4.6379593090,0.2572130961,-0.8932471744
0.8900,0.0002760403,-0.2584727168,4.6379593090,0.2474417454,-0.7181487872
0.9000,0.0002760403,-0.1385825600,4.6379593090,0.2474417454,-0.3929660652
0.9100,0.0002760403,-0.4428416133,4.6573628742,0.2376703947,-0.2178676749
