Time,Encoder,Drag,Pitch,Roll,Heave
Seconds,Meters,Newtons,Degrees,Degrees,mm
0.0000,-0.0005520806,-0.1093656311,4.6573628742,0.3353839012,0.0322728845
0.0100,-0.0005520806,-0.3068317716,4.6573628742,0.2962984987,-0.8432190639
0.0200,-0.0005520806,-0.2060837407,4.6379593090,0.2572130961,-1.4435563843
0.0300,-0.0005520806,-0.1234703554,4.6282575263,0.2962984987,-1.3935282747
0.0400,-0.0005520806,-0.1446274419,4.6573628742,0.2962984987,-0.3929660652
0.0500,-0.0005520806,0.3611276731,4.6282575263,0.2572130961,-0.8182050086
0.0600,-0.0005520806,-0.1526872844,4.6282575263,0.2083563427,-0.1428255073
0.0700,-0.0005520806,-0.0096250805,4.6088539611,0.2181276934,-0.3679520095
0.0800,-0.0005520806,-0.5325073608,4.6573628742,0.2376703947,-1.6436688216
0.0900,-0.0005520806,-0.3098542125,4.6476610916,0.2767557974,-0.0427692836
0.1000,-0.0005520806,0.2764993272,4.6282575263,0.2376703947,-1.2434439456
0.1100,-0.0005520806,-0.0217148442,4.6282575263,0.2669844468,-0.8682331191
0.1200,-0.0005520806,-0.1950014573,4.6185557437,0.3256125506,-0.0427692836
0.1300,-0.0005520806,-0.6020235021,4.6670646568,0.3353839012,0.0823009967
0.1400,-0.0005520806,-0.1184329539,4.6573628742,0.3158412000,-0.1178114514
0.1500,-0.0005520806,0.0941453913,4.6185557437,0.2376703947,0.3574556150
0.1600,-0.0005520806,-0.3602282280,4.6282575263,0.2474417454,-1.5686266578
0.1700,-0.0005520806,0.2573572013,4.6476610916,0.2572130961,-0.6681206763
0.1800,-0.0005520806,0.1082501156,4.6670646568,0.2865271481,-0.2678957865
0.1900,-0.0005520806,-0.2191809848,4.6379593090,0.2669844468,-0.2929098423
0.2000,-0.0005520806,-0.5032904318,4.6573628742,0.2767557974,-1.3184861103
0.2100,-0.0005520806,-0.2856746851,4.5894503958,0.2474417454,-0.5180363433
0.2200,-0.0005520806,-0.2141435832,4.6282575263,0.2572130961,-0.1678395632
0.2300,-0.0005520806,0.1817961781,4.6185557437,0.2669844468,-0.9933033952
0.2400,-0.0005520806,0.1052276747,4.6088539611,0.2572130961,-0.9182612296
0.2500,-0.0005520806,-0.0710813794,4.6185557437,0.2669844468,-1.7187109853
0.2600,-0.0005520806,0.1153024778,4.6476610916,0.3060698494,-1.5185985485
0.2700,-0.0005520806,-0.1164179933,4.6573628742,0.3060698494,-0.3179238981
0.2800,-0.0005520806,-0.0720888597,4.5797486132,0.2376703947,0.0823009967
0.2900,-0.0005520806,-0.0509317732,4.6573628742,0.2572130961,0.2323853336
0.3000,-0.0005520806,-0.0811561824,4.6476610916,0.2767557974,-0.3179238981
0.3100,-0.0005520806,-0.0902235052,4.5797486132,0.2083563427,-0.1678395632
0.3200,-0.0005520806,-0.0932459462,4.6185557437,0.2474417454,-0.6431066209
0.3300,-0.0005520806,-0.1043282295,4.6282575263,0.2474417454,-0.0177552276
0.3400,-0.0005520806,-0.7763175955,4.6379593090,0.2767557974,-0.3679520095
0.3500,-0.0005520806,0.0387339743,4.6379593090,0.2767557974,-0.5180363433
0.3600,-0.0005520806,0.3812772793,4.6573628742,0.3158412000,1.4080460006
0.3700,-0.0005520806,0.1183249187,4.6185557437,0.2962984987,0.0823009967
0.3800,-0.0005520806,-0.3320187793,4.6670646568,0.3060698494,-1.2434439456
0.3900,-0.0005520806,-0.2242183863,4.6573628742,0.3060698494,0.6826383493
0.4000,-0.0005520806,-0.3320187793,4.6573628742,0.2767557974,0.0572869406
0.4100,-0.0005520806,-0.0186924033,4.6476610916,0.2376703947,0.0823009967
0.4200,-0.0005520806,0.4739654677,4.6282575263,0.2376703947,0.2824134461
